"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1016.2","...","1018.5","2019-01-11 08:45","1013.5","2019-01-11 14:23","22.2","24.7","2019-01-11 10:37","19.4","2019-01-11 04:11","...","X","99","2019-01-11 00:01","2.2","114","5.9","117","2019-01-11 13:42","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1016.9","...","1019.1","2019-01-12 23:13","1015.0","2019-01-12 03:46","20.7","22.8","2019-01-12 10:32","19.1","2019-01-12 21:31","...","X","99","2019-01-12 00:01","3.6","220","10.9","26","2019-01-12 17:27","8.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1018.3","...","1019.7","2019-01-13 09:07","1016.6","2019-01-13 13:50","19.8","21.3","2019-01-13 13:03","18.4","2019-01-13 23:32","...","X","99","2019-01-13 00:01","2.7","10","8.4","19","2019-01-13 12:30","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1018.3","...","1020.9","2019-01-14 08:47","1016.3","2019-01-14 14:36","19.1","21.0","2019-01-14 15:47","17.9","2019-01-14 01:31","...","X","99","2019-01-14 00:01","2.2","4","9.4","1","2019-01-14 05:55","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1016.8","...","1018.6","2019-01-15 08:46","1014.4","2019-01-15 14:28","20.6","24.3","2019-01-15 12:02","17.6","2019-01-15 04:42","...","X","89","2019-01-15 12:06","2.4","229","12.8","13","2019-01-15 23:01","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1018.4","...","1020.4","2019-01-16 08:58","1016.7","2019-01-16 14:06","19.4","21.7","2019-01-16 00:33","17.6","2019-01-16 21:21","...","X","99","2019-01-16 00:01","5.3","27","14.8","13","2019-01-16 03:09","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1020.0","...","1023.3","2019-01-17 21:58","1017.3","2019-01-17 04:10","18.9","20.4","2019-01-17 09:28","17.9","2019-01-17 23:42","...","X","95","2019-01-17 23:58","6.9","33","15.5","38","2019-01-17 12:07","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1022.3","...","1025.3","2019-01-18 08:58","1019.9","2019-01-18 14:53","18.3","20.4","2019-01-18 11:30","16.5","2019-01-18 23:41","...","X","55","2019-01-18 14:16","2.6","211","11.3","18","2019-01-18 00:08","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1019.0","...","1021.3","2019-01-19 00:01","1017.0","2019-01-19 14:53","18.8","22.1","2019-01-19 12:53","15.7","2019-01-19 05:32","...","X","65","2019-01-19 12:50","2.2","220","6.0","219","2019-01-19 07:54","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1018.1","...","1020.1","2019-01-20 21:57","1016.6","2019-01-20 13:48","19.2","22.8","2019-01-20 11:27","17.6","2019-01-20 06:31","...","X","99","2019-01-20 00:01","4.1","21","16.3","44","2019-01-20 19:53","3.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1019.8","...","1021.9","2019-01-21 09:40","1018.1","2019-01-21 14:33","17.6","19.2","2019-01-21 00:03","16.4","2019-01-21 08:41","...","X","99","2019-01-21 00:01","2.2","1","13.3","18","2019-01-21 02:11","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1019.0","...","1020.9","2019-01-22 21:57","1017.5","2019-01-22 13:54","16.4","18.5","2019-01-22 10:03","14.5","2019-01-22 22:31","...","X","99","2019-01-22 00:01","3.4","231","13.4","20","2019-01-22 15:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1019.3","...","1021.2","2019-01-23 09:17","1017.8","2019-01-23 14:50","16.7","19.7","2019-01-23 12:35","14.3","2019-01-23 02:12","...","X","82","2019-01-23 13:19","2.2","232","6.9","45","2019-01-23 12:09","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1019.2","...","1020.9","2019-01-24 09:16","1017.9","2019-01-24 15:02","17.7","20.8","2019-01-24 11:36","14.7","2019-01-24 06:01","...","X","96","2019-01-24 11:30","2.9","45","9.8","53","2019-01-24 12:31","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1019.1","...","1020.9","2019-01-25 21:53","1016.8","2019-01-25 13:57","18.3","21.7","2019-01-25 12:04","15.0","2019-01-25 05:52","...","X","99","2019-01-25 00:01","3.1","37","10.5","41","2019-01-25 22:15","8.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1022.6","...","1024.7","2019-01-26 22:19","1020.1","2019-01-26 02:50","16.8","19.7","2019-01-26 00:06","13.6","2019-01-26 23:12","...","X","70","2019-01-26 12:12","6.3","27","16.5","20","2019-01-26 05:27","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1023.4","...","1026.4","2019-01-27 09:08","1021.2","2019-01-27 23:59","15.5","17.5","2019-01-27 12:06","13.6","2019-01-27 01:51","...","X","96","2019-01-27 11:58","2.0","227","7.8","1","2019-01-27 14:03","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1020.2","...","1021.9","2019-01-28 09:09","1018.1","2019-01-28 15:22","16.9","21.0","2019-01-28 11:20","13.2","2019-01-28 06:11","...","X","90","2019-01-28 11:20","2.0","228","6.1","234","2019-01-28 05:56","11.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1021.3","...","1023.4","2019-01-29 09:04","1019.8","2019-01-29 14:31","17.6","19.7","2019-01-29 12:27","15.3","2019-01-29 03:42","...","X","99","2019-01-29 00:01","1.7","221","7.8","45","2019-01-29 06:23","24.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1019.5","...","1022.1","2019-01-30 09:51","1017.3","2019-01-30 14:57","20.1","24.2","2019-01-30 11:34","16.3","2019-01-30 06:31","...","X","84","2019-01-30 11:25","2.9","210","10.2","149","2019-01-30 13:34","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"31","1017.4","...","1021.5","2019-01-31 23:45","1014.7","2019-01-31 14:46","20.4","25.1","2019-01-31 11:37","16.4","2019-01-31 07:11","...","X","58","2019-01-31 11:24","4.0","22","16.4","11","2019-01-31 20:40","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
