"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"12","1005.7","...","1007.2","2019-06-12 09:31","1004.2","2019-06-12 02:26","23.9","24.8","2019-06-12 03:38","23.0","2019-06-12 12:42","...","97","94","2019-06-12 00:01","0.5","22","3.7","352","2019-06-12 08:12","53.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1001.8","...","1005.6","2019-06-13 00:01","999.1","2019-06-13 15:40","25.4","27.5","2019-06-13 13:57","23.2","2019-06-13 02:46","...","92","82","2019-06-13 11:59","1.5","113","5.0","118","2019-06-13 12:40","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","999.7","...","1003.8","2019-06-14 22:03","996.6","2019-06-14 02:39","25.1","28.1","2019-06-14 10:01","22.7","2019-06-14 23:41","...","94","81","2019-06-14 09:55","2.2","205","8.1","48","2019-06-14 16:45","10.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1005.7","...","1008.1","2019-06-15 21:56","1003.0","2019-06-15 01:03","24.2","26.4","2019-06-15 11:07","21.4","2019-06-15 05:46","...","82","63","2019-06-15 10:28","1.7","49","7.2","22","2019-06-15 11:23","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1007.7","...","1009.8","2019-06-16 22:07","1006.3","2019-06-16 02:04","25.0","28.1","2019-06-16 13:46","20.1","2019-06-16 05:22","...","81","67","2019-06-16 13:36","2.4","223","7.0","118","2019-06-16 12:49","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1008.8","...","1010.8","2019-06-17 21:32","1007.4","2019-06-17 15:19","26.3","29.2","2019-06-17 11:29","22.8","2019-06-17 04:27","...","87","67","2019-06-17 09:10","2.4","231","8.1","135","2019-06-17 12:33","6.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1008.1","...","1009.8","2019-06-18 00:01","1006.7","2019-06-18 16:18","27.5","29.6","2019-06-18 14:34","24.8","2019-06-18 04:11","...","91","82","2019-06-18 10:14","1.7","94","5.5","110","2019-06-18 12:51","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1005.7","...","1007.5","2019-06-19 07:13","1003.8","2019-06-19 16:14","28.5","31.7","2019-06-19 14:31","24.6","2019-06-19 05:01","...","84","65","2019-06-19 14:30","2.1","18","7.4","136","2019-06-19 12:22","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1004.3","...","1005.3","2019-06-20 00:01","1002.9","2019-06-20 15:59","28.4","31.6","2019-06-20 09:56","24.6","2019-06-20 05:21","...","83","66","2019-06-20 09:32","2.3","92","5.9","124","2019-06-20 13:57","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1002.7","...","1004.2","2019-06-21 00:01","1001.6","2019-06-21 15:51","28.3","30.8","2019-06-21 08:46","24.3","2019-06-21 05:06","...","86","68","2019-06-21 08:46","2.5","36","8.3","144","2019-06-21 10:47","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1002.0","...","1003.5","2019-06-22 21:34","1000.8","2019-06-22 13:11","28.1","30.6","2019-06-22 10:30","24.7","2019-06-22 05:11","...","82","65","2019-06-22 10:28","1.9","16","5.0","239","2019-06-22 03:56","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1003.1","...","1006.6","2019-06-23 21:43","1000.6","2019-06-23 05:36","27.6","31.2","2019-06-23 10:51","25.4","2019-06-23 23:57","...","88","69","2019-06-23 10:49","1.9","7","6.6","19","2019-06-23 18:51","2.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1007.0","...","1009.5","2019-06-24 22:02","1004.6","2019-06-24 02:13","26.1","27.0","2019-06-24 12:14","24.0","2019-06-24 06:32","...","93","88","2019-06-24 16:36","1.3","10","5.5","35","2019-06-24 19:00","14.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1007.1","...","1008.9","2019-06-25 00:55","1005.1","2019-06-25 23:54","26.2","29.2","2019-06-25 09:38","23.8","2019-06-25 04:06","...","91","72","2019-06-25 09:33","2.0","123","6.8","123","2019-06-25 12:09","8.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1002.9","...","1005.1","2019-06-26 00:01","1000.6","2019-06-26 15:41","27.0","29.4","2019-06-26 14:24","23.9","2019-06-26 05:51","...","87","75","2019-06-26 09:07","2.3","51","6.5","37","2019-06-26 15:43","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1001.2","...","1002.8","2019-06-27 23:02","999.9","2019-06-27 16:11","27.5","30.3","2019-06-27 12:46","24.1","2019-06-27 04:52","...","85","66","2019-06-27 10:40","1.8","116","6.2","142","2019-06-27 12:48","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1001.8","...","1003.3","2019-06-28 08:05","999.9","2019-06-28 15:18","28.6","30.8","2019-06-28 13:06","24.7","2019-06-28 04:41","...","84","68","2019-06-28 08:44","2.7","98","10.3","148","2019-06-28 15:08","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1001.3","...","1003.1","2019-06-29 22:00","999.9","2019-06-29 15:12","29.1","31.7","2019-06-29 12:06","26.1","2019-06-29 05:36","...","86","70","2019-06-29 12:04","2.9","142","10.7","151","2019-06-29 15:25","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1002.3","...","1006.2","2019-06-30 23:24","1000.3","2019-06-30 15:28","28.7","31.4","2019-06-30 11:29","25.1","2019-06-30 23:43","...","86","71","2019-06-30 09:48","3.3","150","13.9","142","2019-06-30 13:08","16.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
