"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1010.3","...","1011.3","2019-09-11 08:50","1008.9","2019-09-11 15:13","27.9","30.5","2019-09-11 10:22","24.7","2019-09-11 05:30","...","83","62","2019-09-11 10:01","2.1","226","6.5","46","2019-09-11 12:24","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1008.7","...","1010.4","2019-09-12 00:01","1007.3","2019-09-12 14:25","27.9","31.3","2019-09-12 09:04","24.9","2019-09-12 03:47","...","79","61","2019-09-12 09:05","2.5","47","8.7","38","2019-09-12 11:54","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1006.3","...","1007.6","2019-09-13 07:55","1004.4","2019-09-13 15:30","27.5","30.9","2019-09-13 09:56","23.9","2019-09-13 04:14","...","80","59","2019-09-13 09:38","2.9","51","6.6","35","2019-09-13 15:30","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1005.8","...","1007.4","2019-09-14 21:13","1004.7","2019-09-14 13:58","28.1","30.8","2019-09-14 09:48","25.8","2019-09-14 05:15","...","79","59","2019-09-14 10:35","2.3","235","8.9","35","2019-09-14 14:31","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1005.1","...","1006.5","2019-09-15 00:01","1003.6","2019-09-15 15:16","27.6","30.4","2019-09-15 14:00","24.6","2019-09-15 06:01","...","78","60","2019-09-15 14:05","2.4","242","9.8","46","2019-09-15 17:20","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1004.5","...","1006.0","2019-09-16 23:16","1003.1","2019-09-16 14:35","27.6","30.5","2019-09-16 12:14","25.3","2019-09-16 04:37","...","78","59","2019-09-16 09:14","5.1","36","17.0","32","2019-09-16 18:38","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1006.3","...","1008.7","2019-09-17 21:31","1004.5","2019-09-17 14:48","27.1","30.5","2019-09-17 10:10","23.5","2019-09-17 05:41","...","76","55","2019-09-17 09:17","4.1","31","14.6","45","2019-09-17 16:14","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1006.9","...","1008.5","2019-09-18 08:15","1005.1","2019-09-18 12:21","27.2","31.9","2019-09-18 11:39","22.9","2019-09-18 05:36","...","69","40","2019-09-18 10:09","5.6","22","18.7","27","2019-09-18 20:47","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1005.8","...","1008.1","2019-09-19 07:29","1003.5","2019-09-19 15:30","26.5","29.5","2019-09-19 11:46","22.4","2019-09-19 05:55","...","67","47","2019-09-19 10:04","3.7","38","16.0","25","2019-09-19 13:31","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1000.7","...","1004.1","2019-09-20 00:01","998.2","2019-09-20 16:19","26.5","30.2","2019-09-20 13:24","21.6","2019-09-20 06:05","...","73","53","2019-09-20 11:52","2.7","216","9.5","151","2019-09-20 13:01","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1000.1","...","1005.2","2019-09-21 23:08","996.9","2019-09-21 03:25","25.8","28.5","2019-09-21 09:34","23.3","2019-09-21 23:21","...","91","75","2019-09-21 09:06","1.3","29","8.7","25","2019-09-21 14:58","48.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1009.2","...","1014.0","2019-09-22 21:30","1004.3","2019-09-22 02:51","23.2","24.7","2019-09-22 02:42","21.6","2019-09-22 09:36","...","95","83","2019-09-22 13:47","1.2","226","7.3","68","2019-09-22 18:54","6.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1014.7","...","1016.9","2019-09-23 20:13","1012.3","2019-09-23 03:15","23.4","26.6","2019-09-23 11:47","21.7","2019-09-23 20:01","...","89","65","2019-09-23 12:10","2.5","226","8.8","28","2019-09-23 14:10","19.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1016.2","...","1017.9","2019-09-24 20:59","1014.8","2019-09-24 02:58","23.8","25.9","2019-09-24 12:04","21.5","2019-09-24 05:50","...","82","67","2019-09-24 16:55","2.5","228","8.9","40","2019-09-24 14:55","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1016.1","...","1017.5","2019-09-25 08:32","1014.6","2019-09-25 14:48","24.1","26.8","2019-09-25 10:06","21.9","2019-09-25 03:53","...","79","64","2019-09-25 11:42","1.4","210","6.5","46","2019-09-25 11:13","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1015.4","...","1016.7","2019-09-26 21:33","1013.6","2019-09-26 14:42","25.2","29.3","2019-09-26 09:59","20.8","2019-09-26 05:26","...","82","50","2019-09-26 09:59","2.6","50","9.8","339","2019-09-26 21:14","24.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1014.2","...","1016.4","2019-09-27 10:17","1012.4","2019-09-27 13:55","25.2","28.4","2019-09-27 14:42","23.0","2019-09-27 03:48","...","92","76","2019-09-27 14:44","1.1","25","6.9","237","2019-09-27 11:41","7.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1012.1","...","1013.7","2019-09-28 00:01","1010.1","2019-09-28 14:40","26.4","29.7","2019-09-28 11:26","23.4","2019-09-28 06:08","...","87","72","2019-09-28 09:22","2.5","15","8.8","63","2019-09-28 13:30","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1010.2","...","1012.4","2019-09-29 00:36","1008.4","2019-09-29 13:16","27.2","30.7","2019-09-29 13:03","23.8","2019-09-29 03:15","...","86","68","2019-09-29 12:56","3.0","28","12.1","16","2019-09-29 21:57","14.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1000.0","...","1008.8","2019-09-30 00:12","992.5","2019-09-30 18:40","25.8","28.9","2019-09-30 09:41","23.9","2019-09-30 18:34","...","82","53","2019-09-30 09:41","5.5","8","22.9","12","2019-09-30 15:59","38.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
