"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1009.9","...","1011.4","2019-10-11 00:01","1008.4","2019-10-11 15:35","24.4","27.5","2019-10-11 13:23","21.6","2019-10-11 06:08","...","85","67","2019-10-11 12:07","2.0","232","6.0","45","2019-10-11 15:13","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1010.7","...","1012.5","2019-10-12 22:58","1009.2","2019-10-12 02:30","25.1","28.1","2019-10-12 10:56","21.2","2019-10-12 05:34","...","84","63","2019-10-12 09:58","3.1","30","8.6","45","2019-10-12 23:08","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1013.6","...","1016.1","2019-10-13 22:11","1010.9","2019-10-13 02:10","25.5","27.2","2019-10-13 10:50","23.5","2019-10-13 23:49","...","79","61","2019-10-13 15:32","3.0","43","10.2","21","2019-10-13 20:35","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1016.7","...","1019.3","2019-10-14 23:36","1014.9","2019-10-14 00:56","25.7","27.5","2019-10-14 10:44","23.2","2019-10-14 00:34","...","66","49","2019-10-14 23:01","5.3","23","15.4","13","2019-10-14 21:10","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1018.5","...","1020.0","2019-10-15 09:18","1016.8","2019-10-15 14:50","23.9","26.4","2019-10-15 08:46","20.7","2019-10-15 06:25","...","69","54","2019-10-15 08:25","6.3","31","17.3","28","2019-10-15 15:51","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1016.7","...","1018.7","2019-10-16 00:02","1014.5","2019-10-16 15:30","24.2","26.7","2019-10-16 11:28","21.2","2019-10-16 05:22","...","73","53","2019-10-16 10:13","3.0","7","11.4","24","2019-10-16 00:11","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1014.9","...","1016.6","2019-10-17 00:01","1013.3","2019-10-17 14:32","24.2","26.4","2019-10-17 14:41","21.7","2019-10-17 04:46","...","74","60","2019-10-17 11:33","3.1","43","11.8","41","2019-10-17 11:03","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1015.1","...","1016.9","2019-10-18 21:37","1013.3","2019-10-18 14:33","23.2","25.7","2019-10-18 09:53","21.2","2019-10-18 02:29","...","79","56","2019-10-18 10:15","2.0","3","9.5","19","2019-10-18 17:29","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1014.9","...","1016.9","2019-10-19 08:43","1013.2","2019-10-19 14:07","23.6","26.3","2019-10-19 10:58","19.7","2019-10-19 05:22","...","80","66","2019-10-19 13:42","4.9","33","14.9","21","2019-10-19 20:11","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1013.8","...","1015.6","2019-10-20 08:20","1012.3","2019-10-20 13:59","23.7","26.7","2019-10-20 12:05","20.8","2019-10-20 06:23","...","77","49","2019-10-20 11:56","2.9","34","9.5","39","2019-10-20 14:39","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1012.3","...","1013.8","2019-10-21 08:09","1010.2","2019-10-21 13:58","22.0","25.7","2019-10-21 11:16","20.1","2019-10-21 02:07","...","86","62","2019-10-21 10:57","2.4","215","7.9","57","2019-10-21 12:18","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1011.1","...","1012.7","2019-10-22 08:04","1009.4","2019-10-22 14:38","22.7","26.1","2019-10-22 11:24","20.0","2019-10-23 00:00","...","78","51","2019-10-22 11:00","2.3","228","6.5","46","2019-10-22 11:11","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1011.3","...","1013.6","2019-10-23 20:25","1009.6","2019-10-23 14:17","22.7","26.5","2019-10-23 10:39","19.0","2019-10-23 05:53","...","82","54","2019-10-23 10:49","2.2","225","6.6","66","2019-10-23 12:43","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1014.3","...","1016.4","2019-10-24 20:35","1012.0","2019-10-24 02:21","22.7","25.0","2019-10-24 13:35","21.1","2019-10-24 20:53","...","86","66","2019-10-24 11:37","2.0","223","7.1","47","2019-10-24 10:33","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1016.5","...","1018.2","2019-10-25 21:33","1014.4","2019-10-25 14:52","22.7","24.9","2019-10-25 12:27","21.2","2019-10-25 04:49","...","81","60","2019-10-25 14:31","1.7","40","6.0","51","2019-10-25 12:57","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1016.3","...","1017.9","2019-10-26 08:15","1014.6","2019-10-26 14:49","23.0","25.5","2019-10-26 09:36","20.9","2019-10-26 03:28","...","81","66","2019-10-26 09:23","2.7","28","8.4","9","2019-10-26 11:31","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1014.0","...","1016.2","2019-10-27 00:01","1011.2","2019-10-27 15:20","23.6","26.4","2019-10-27 11:01","21.2","2019-10-27 03:54","...","79","64","2019-10-27 09:16","1.9","58","5.8","50","2019-10-27 13:24","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1012.0","...","1013.7","2019-10-28 00:01","1010.3","2019-10-28 13:40","23.7","27.1","2019-10-28 10:29","19.8","2019-10-28 05:52","...","84","65","2019-10-28 09:24","2.4","120","8.9","118","2019-10-28 11:45","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1013.7","...","1016.0","2019-10-29 20:52","1011.8","2019-10-29 03:41","23.5","25.0","2019-10-29 11:35","22.1","2019-10-29 02:52","...","87","75","2019-10-29 17:26","2.5","18","12.5","23","2019-10-29 13:59","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1016.1","...","1017.6","2019-10-30 09:27","1014.8","2019-10-30 03:02","23.7","25.5","2019-10-30 10:03","21.7","2019-10-30 23:41","...","87","72","2019-10-30 10:03","3.0","26","9.5","41","2019-10-30 11:20","5.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"31","1015.6","...","1017.0","2019-10-31 00:01","1013.6","2019-10-31 15:28","23.6","26.7","2019-10-31 13:23","21.1","2019-10-31 03:51","...","95","80","2019-10-31 13:09","2.1","54","8.9","65","2019-10-31 16:39","82.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
