"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","998.6","...","1006.1","2018-07-11 21:30","990.3","2018-07-11 02:18","27.7","30.9","2018-07-11 10:31","24.9","2018-07-11 05:32","...","87","73","2018-07-11 10:29","6.7","33","18.4","166","2018-07-11 15:00","2.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1006.5","...","1008.6","2018-07-12 21:35","1004.6","2018-07-12 03:16","26.0","29.5","2018-07-12 15:10","23.3","2018-07-12 12:31","...","92","73","2018-07-12 15:15","5.3","139","12.7","144","2018-07-12 08:45","14.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1007.3","...","1008.7","2018-07-13 22:36","1005.8","2018-07-13 15:16","26.9","30.0","2018-07-13 11:22","24.1","2018-07-13 04:11","...","86","66","2018-07-13 11:43","6.0","133","12.9","127","2018-07-13 12:31","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1006.8","...","1007.9","2018-07-14 00:01","1005.3","2018-07-14 15:20","27.0","29.7","2018-07-14 11:58","23.7","2018-07-14 05:52","...","85","70","2018-07-14 08:24","5.8","139","11.4","117","2018-07-14 13:07","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1006.5","...","1007.9","2018-07-15 00:06","1005.5","2018-07-15 16:13","27.0","29.8","2018-07-15 12:20","23.9","2018-07-15 04:42","...","84","61","2018-07-15 10:59","5.4","107","9.6","132","2018-07-15 14:15","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1005.4","...","1006.9","2018-07-16 00:01","1004.3","2018-07-16 03:17","26.5","29.4","2018-07-16 17:02","24.0","2018-07-16 05:22","...","90","67","2018-07-16 08:42","4.6","8","10.1","33","2018-07-16 22:19","16.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1005.1","...","1006.1","2018-07-17 06:59","1003.5","2018-07-17 16:19","27.3","30.1","2018-07-17 14:23","24.5","2018-07-17 04:01","...","90","79","2018-07-17 10:38","5.0","115","9.1","118","2018-07-17 14:28","19.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1004.9","...","1006.6","2018-07-18 21:30","1003.7","2018-07-18 14:56","27.1","29.8","2018-07-18 11:08","24.3","2018-07-18 05:32","...","90","77","2018-07-18 08:41","5.7","58","9.6","95","2018-07-18 19:38","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1005.1","...","1006.0","2018-07-19 07:41","1004.0","2018-07-19 16:04","26.9","29.9","2018-07-19 13:43","24.3","2018-07-19 04:11","...","88","71","2018-07-19 08:11","5.8","57","10.4","47","2018-07-19 12:55","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1002.4","...","1004.5","2018-07-20 00:01","1001.0","2018-07-20 16:03","26.8","29.5","2018-07-20 14:24","23.5","2018-07-20 04:51","...","85","72","2018-07-20 08:43","6.3","206","11.6","65","2018-07-20 13:25","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","998.8","...","1001.2","2018-07-21 00:01","997.4","2018-07-21 13:15","26.5","30.2","2018-07-21 11:33","24.0","2018-07-21 05:12","...","89","65","2018-07-21 08:52","6.1","141","13.8","145","2018-07-21 11:55","5.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","999.5","...","1001.1","2018-07-22 10:20","998.3","2018-07-22 00:28","26.2","29.0","2018-07-22 08:48","23.5","2018-07-22 03:21","...","92","69","2018-07-22 08:58","5.1","204","8.5","237","2018-07-22 05:45","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1001.7","...","1004.5","2018-07-23 22:22","998.8","2018-07-23 02:41","27.5","30.8","2018-07-23 12:17","24.4","2018-07-23 05:21","...","85","59","2018-07-23 13:39","5.5","205","9.1","111","2018-07-23 11:33","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1004.6","...","1006.0","2018-07-24 21:03","1002.6","2018-07-24 04:36","28.0","31.4","2018-07-24 10:47","24.8","2018-07-24 05:31","...","84","64","2018-07-24 11:08","5.9","10","11.3","39","2018-07-24 15:27","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1005.8","...","1007.1","2018-07-25 08:26","1004.4","2018-07-25 04:12","27.9","30.2","2018-07-25 10:14","25.1","2018-07-25 05:31","...","87","71","2018-07-25 08:41","5.6","116","10.0","121","2018-07-25 12:57","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1005.3","...","1006.8","2018-07-26 08:39","1003.4","2018-07-26 16:19","28.0","30.9","2018-07-26 13:11","24.5","2018-07-26 05:21","...","83","68","2018-07-26 09:06","5.9","201","11.3","145","2018-07-26 14:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1005.3","...","1006.8","2018-07-27 22:33","1003.9","2018-07-27 04:26","27.8","30.7","2018-07-27 13:52","24.6","2018-07-27 05:01","...","81","60","2018-07-27 15:22","5.6","121","10.1","123","2018-07-27 13:34","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1004.9","...","1006.3","2018-07-28 00:01","1003.2","2018-07-28 18:11","27.8","30.7","2018-07-28 13:10","24.0","2018-07-28 05:01","...","77","56","2018-07-28 15:05","5.8","119","9.5","118","2018-07-28 12:53","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1003.5","...","1005.1","2018-07-29 00:01","1001.7","2018-07-29 16:00","28.1","31.1","2018-07-29 11:47","24.4","2018-07-29 03:51","...","74","53","2018-07-29 18:33","6.1","115","11.1","136","2018-07-29 12:11","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1002.9","...","1004.1","2018-07-30 00:04","1001.1","2018-07-30 16:17","28.2","31.7","2018-07-30 12:58","24.4","2018-07-30 05:42","...","75","58","2018-07-30 09:01","6.2","115","11.5","117","2018-07-30 13:50","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"31","1002.5","...","1003.6","2018-07-31 00:06","1000.5","2018-07-31 16:12","28.8","32.9","2018-07-31 11:31","24.7","2018-07-31 05:31","...","72","41","2018-07-31 12:22","6.4","207","13.9","134","2018-07-31 13:23","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
