"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1015.3","...","1017.7","2018-11-11 08:11","1013.2","2018-11-11 15:44","22.5","26.8","2018-11-11 10:49","18.3","2018-11-11 06:01","...","94","63","2018-11-11 10:20","2.9","214","8.0","133","2018-11-11 12:14","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1012.7","...","1014.8","2018-11-12 08:21","1009.7","2018-11-12 13:40","22.0","26.1","2018-11-12 11:16","18.9","2018-11-12 06:01","...","95","75","2018-11-12 11:27","2.1","225","5.9","234","2018-11-12 09:21","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1013.2","...","1014.7","2018-11-13 22:45","1011.4","2018-11-13 14:15","21.8","24.9","2018-11-13 11:59","17.9","2018-11-13 06:31","...","97","80","2018-11-13 10:21","3.7","20","12.3","16","2018-11-13 14:18","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1015.9","...","1017.5","2018-11-14 08:58","1014.1","2018-11-14 02:14","21.2","22.8","2018-11-14 00:05","19.7","2018-11-14 15:13","...","98","90","2018-11-14 10:01","2.8","21","10.1","35","2018-11-14 05:30","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1015.8","...","1017.5","2018-11-15 09:05","1013.4","2018-11-15 14:11","22.4","24.9","2018-11-15 12:25","19.4","2018-11-15 06:21","...","97","80","2018-11-15 10:55","1.8","228","5.6","113","2018-11-15 12:01","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1014.8","...","1016.6","2018-11-16 08:36","1012.8","2018-11-16 14:31","22.8","26.0","2018-11-16 10:11","19.8","2018-11-16 06:11","...","98","84","2018-11-16 10:11","2.0","131","6.4","141","2018-11-16 13:34","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1015.1","...","1016.7","2018-11-17 09:06","1013.2","2018-11-17 13:33","22.2","25.1","2018-11-17 11:41","20.0","2018-11-17 03:52","...","99","99","2018-11-17 00:01","2.4","60","8.0","35","2018-11-17 14:31","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1013.8","...","1015.8","2018-11-18 08:52","1012.1","2018-11-18 13:15","23.4","26.2","2018-11-18 10:03","20.4","2018-11-18 05:52","...","99","91","2018-11-18 10:04","2.1","122","6.3","124","2018-11-18 13:50","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1015.8","...","1018.8","2018-11-19 21:15","1012.6","2018-11-19 03:17","22.0","23.1","2018-11-19 08:03","19.6","2018-11-19 23:51","...","99","96","2018-11-19 16:20","4.2","15","14.9","41","2018-11-19 10:13","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1017.6","...","1019.8","2018-11-20 08:01","1015.7","2018-11-20 15:03","20.6","22.5","2018-11-20 12:23","19.0","2018-11-20 03:31","...","99","95","2018-11-20 12:58","1.6","17","4.8","17","2018-11-20 13:01","6.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1014.7","...","1017.0","2018-11-21 00:01","1012.1","2018-11-21 14:12","22.0","26.2","2018-11-21 11:07","18.3","2018-11-21 04:01","...","98","81","2018-11-21 11:12","2.5","140","8.8","131","2018-11-21 12:29","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1017.9","...","1020.6","2018-11-22 20:55","1014.9","2018-11-22 01:43","20.9","23.0","2018-11-22 02:18","18.8","2018-11-22 23:51","...","97","84","2018-11-22 17:22","5.6","39","16.5","48","2018-11-22 12:10","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1018.7","...","1020.2","2018-11-23 08:40","1016.7","2018-11-23 15:06","20.1","21.7","2018-11-23 10:05","18.1","2018-11-23 23:41","...","98","88","2018-11-23 15:40","2.5","29","9.1","16","2018-11-23 14:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1018.7","...","1020.5","2018-11-24 21:16","1016.5","2018-11-24 14:22","19.7","24.0","2018-11-24 13:34","16.4","2018-11-24 06:01","...","99","87","2018-11-24 11:17","2.2","218","6.5","39","2018-11-24 16:03","11.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1017.2","...","1020.0","2018-11-25 00:01","1014.9","2018-11-25 13:48","21.3","25.7","2018-11-25 12:49","17.9","2018-11-25 03:01","...","88","43","2018-11-25 12:55","2.3","107","6.5","238","2018-11-25 05:55","3.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1017.3","...","1019.3","2018-11-26 09:49","1015.9","2018-11-26 01:34","20.1","21.5","2018-11-26 15:34","18.6","2018-11-26 07:41","...","99","97","2018-11-26 17:28","2.7","223","7.5","246","2018-11-26 16:34","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1017.5","...","1019.0","2018-11-27 08:25","1015.8","2018-11-27 13:37","20.7","22.8","2018-11-27 13:56","18.7","2018-11-27 02:12","...","98","94","2018-11-27 12:26","2.2","236","8.2","50","2018-11-27 10:53","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1018.1","...","1020.5","2018-11-28 22:54","1016.5","2018-11-28 04:55","19.3","21.0","2018-11-28 11:44","17.2","2018-11-28 23:31","...","99","99","2018-11-28 00:01","1.5","225","5.4","16","2018-11-28 23:23","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1020.9","...","1022.8","2018-11-29 09:16","1018.8","2018-11-29 02:55","19.7","22.4","2018-11-29 15:11","17.0","2018-11-29 05:31","...","95","73","2018-11-29 13:37","1.9","231","5.2","1","2018-11-29 15:55","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1020.1","...","1022.8","2018-11-30 08:50","1018.1","2018-11-30 15:54","20.6","24.3","2018-11-30 11:46","16.8","2018-11-30 05:11","...","89","55","2018-11-30 11:43","2.0","87","5.6","241","2018-11-30 07:29","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
