"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"13","1023.2","...","1024.8","2018-12-13 08:47","1021.4","2018-12-13 14:19","18.5","21.2","2018-12-13 12:59","15.8","2018-12-13 05:43","...","99","98","2018-12-13 12:49","2.2","232","8.6","39","2018-12-13 17:58","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1024.1","...","1025.8","2018-12-14 08:56","1022.7","2018-12-14 13:52","19.2","21.0","2018-12-14 11:57","17.8","2018-12-14 02:32","...","99","99","2018-12-14 00:01","3.6","21","10.3","22","2018-12-14 11:08","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1022.5","...","1025.3","2018-12-15 08:05","1020.1","2018-12-15 23:58","19.3","21.0","2018-12-15 11:51","17.2","2018-12-15 06:41","...","99","99","2018-12-15 00:01","2.3","302","8.2","30","2018-12-15 11:48","3.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1018.4","...","1020.6","2018-12-16 08:32","1016.2","2018-12-16 15:20","19.5","23.6","2018-12-16 11:00","16.3","2018-12-16 07:22","...","99","99","2018-12-16 00:01","2.6","226","9.8","35","2018-12-16 23:40","9.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1020.6","...","1023.6","2018-12-17 21:47","1017.0","2018-12-17 02:57","17.1","19.4","2018-12-17 00:42","15.3","2018-12-17 23:31","...","97","82","2018-12-17 11:19","3.4","37","13.2","45","2018-12-17 02:57","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1022.7","...","1024.8","2018-12-18 08:38","1020.1","2018-12-18 14:43","16.4","19.8","2018-12-18 10:28","12.9","2018-12-18 23:43","...","86","51","2018-12-18 12:17","2.1","226","5.4","246","2018-12-18 01:43","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1020.0","...","1022.9","2018-12-19 00:01","1016.9","2018-12-19 15:05","16.5","22.1","2018-12-19 11:45","11.2","2018-12-19 05:51","...","89","56","2018-12-19 11:40","3.1","212","8.3","129","2018-12-19 13:31","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1016.0","...","1018.4","2018-12-20 00:01","1013.8","2018-12-20 14:02","18.4","24.3","2018-12-20 11:27","13.0","2018-12-20 06:41","...","90","62","2018-12-20 11:48","3.1","220","6.8","207","2018-12-20 09:01","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1016.0","...","1017.7","2018-12-21 08:45","1014.6","2018-12-21 03:47","19.9","24.6","2018-12-21 10:37","14.9","2018-12-21 06:31","...","97","70","2018-12-21 10:38","2.8","61","7.1","101","2018-12-21 14:02","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1015.8","...","1017.5","2018-12-22 09:15","1013.9","2018-12-22 13:59","21.4","25.5","2018-12-22 11:05","16.9","2018-12-22 07:01","...","98","76","2018-12-22 11:43","1.9","225","5.8","221","2018-12-22 08:31","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1016.7","...","1019.0","2018-12-23 22:38","1014.9","2018-12-23 02:29","21.3","24.2","2018-12-23 12:42","20.0","2018-12-23 23:42","...","99","99","2018-12-23 00:01","2.7","24","12.8","25","2018-12-23 15:19","13.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1017.7","...","1020.0","2018-12-24 08:55","1016.1","2018-12-24 14:05","19.8","21.2","2018-12-24 14:19","17.9","2018-12-24 23:21","...","99","96","2018-12-24 11:11","4.3","32","13.1","23","2018-12-24 06:48","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1013.8","...","1016.7","2018-12-25 00:21","1011.4","2018-12-25 14:37","20.6","23.5","2018-12-25 10:45","17.9","2018-12-25 02:31","...","99","99","2018-12-25 00:01","1.6","215","5.2","217","2018-12-25 06:33","3.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1010.5","...","1012.9","2018-12-26 22:51","1008.1","2018-12-26 13:30","21.8","24.9","2018-12-26 11:46","19.1","2018-12-26 06:31","...","99","99","2018-12-26 00:01","3.2","25","10.8","30","2018-12-26 19:38","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1015.0","...","1018.6","2018-12-27 22:27","1012.3","2018-12-27 00:29","20.5","21.9","2018-12-27 12:12","19.3","2018-12-27 23:51","...","99","97","2018-12-27 23:38","4.8","30","15.6","26","2018-12-27 23:47","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1021.7","...","1024.8","2018-12-28 22:14","1017.5","2018-12-28 00:30","18.2","19.8","2018-12-28 00:21","16.6","2018-12-28 22:32","...","99","82","2018-12-28 08:52","8.9","44","16.3","24","2018-12-28 04:23","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1025.8","...","1027.8","2018-12-29 08:59","1023.1","2018-12-29 03:18","16.8","17.5","2018-12-29 19:31","15.5","2018-12-29 23:18","...","94","79","2018-12-29 11:18","7.6","42","16.8","41","2018-12-29 03:27","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1025.4","...","1028.1","2018-12-30 08:35","1023.4","2018-12-30 14:19","17.3","19.6","2018-12-30 14:56","14.3","2018-12-30 06:21","...","98","86","2018-12-30 01:13","2.6","8","8.9","60","2018-12-30 11:55","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"31","1024.8","...","1026.3","2018-12-31 21:22","1022.3","2018-12-31 14:18","18.6","20.7","2018-12-31 16:58","16.8","2018-12-31 03:12","...","99","99","2018-12-31 00:01","3.5","24","12.2","44","2018-12-31 17:47","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
