"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1015.2","...","1018.1","2018-10-11 21:56","1012.4","2018-10-11 03:36","22.4","25.6","2018-10-11 09:47","20.4","2018-10-11 05:01","...","93","78","2018-10-11 10:05","4.5","39","17.1","41","2018-10-11 14:49","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1017.8","...","1018.9","2018-10-12 08:37","1016.6","2018-10-12 15:01","21.1","22.9","2018-10-12 11:45","19.7","2018-10-12 20:43","...","97","83","2018-10-12 11:35","2.1","27","11.1","17","2018-10-12 09:33","14.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1016.8","...","1018.8","2018-10-13 08:37","1015.3","2018-10-13 15:46","21.7","23.6","2018-10-13 15:24","19.7","2018-10-13 00:11","...","96","84","2018-10-13 16:24","2.0","25","8.1","28","2018-10-13 12:12","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1013.5","...","1015.8","2018-10-14 00:12","1011.5","2018-10-14 14:46","23.8","26.6","2018-10-14 14:52","20.2","2018-10-14 06:21","...","95","82","2018-10-14 08:55","2.6","30","7.8","36","2018-10-14 22:38","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1012.1","...","1014.0","2018-10-15 07:28","1010.4","2018-10-15 14:06","24.3","27.4","2018-10-15 11:27","22.5","2018-10-15 06:43","...","95","77","2018-10-15 11:26","2.4","238","8.5","36","2018-10-15 12:30","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1010.2","...","1012.2","2018-10-16 00:01","1008.4","2018-10-16 14:34","24.4","27.4","2018-10-16 11:40","22.6","2018-10-16 04:51","...","97","83","2018-10-16 09:23","3.3","33","12.1","37","2018-10-16 21:04","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1010.2","...","1012.1","2018-10-17 20:25","1008.6","2018-10-17 14:58","23.3","24.8","2018-10-17 10:48","21.6","2018-10-17 21:01","...","94","80","2018-10-17 12:20","3.2","247","10.8","39","2018-10-17 12:20","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1014.3","...","1018.0","2018-10-18 22:14","1011.1","2018-10-18 01:38","22.8","25.0","2018-10-18 10:35","20.0","2018-10-18 22:42","...","88","71","2018-10-18 14:18","3.5","30","11.8","24","2018-10-18 16:50","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1018.0","...","1019.9","2018-10-19 09:12","1016.2","2018-10-19 14:11","21.7","25.0","2018-10-19 12:28","19.5","2018-10-19 05:41","...","92","71","2018-10-19 12:47","2.3","22","10.1","20","2018-10-19 17:14","6.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1018.0","...","1020.2","2018-10-20 09:27","1015.9","2018-10-20 14:46","22.5","24.9","2018-10-20 09:45","20.0","2018-10-20 06:55","...","88","73","2018-10-20 12:00","2.8","34","10.7","25","2018-10-20 16:10","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1016.0","...","1018.2","2018-10-21 08:58","1014.0","2018-10-21 15:05","22.9","25.5","2018-10-21 09:36","20.3","2018-10-21 06:01","...","90","74","2018-10-21 09:37","2.4","223","8.1","41","2018-10-21 11:22","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1014.0","...","1015.8","2018-10-22 09:05","1012.0","2018-10-22 15:32","22.9","26.3","2018-10-22 09:53","20.7","2018-10-22 05:11","...","95","75","2018-10-22 09:49","2.2","206","8.7","142","2018-10-22 12:47","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1014.5","...","1016.1","2018-10-23 08:52","1012.9","2018-10-23 14:14","23.4","26.0","2018-10-23 11:32","21.5","2018-10-23 01:32","...","95","80","2018-10-23 11:55","2.1","52","8.9","35","2018-10-23 21:25","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1015.2","...","1016.8","2018-10-24 09:01","1013.7","2018-10-24 14:45","23.6","26.1","2018-10-24 11:17","21.5","2018-10-24 05:51","...","90","69","2018-10-24 13:35","2.1","225","8.0","29","2018-10-24 14:56","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1014.9","...","1016.7","2018-10-25 08:29","1013.4","2018-10-25 14:55","23.7","26.6","2018-10-25 11:56","21.2","2018-10-25 05:21","...","92","75","2018-10-25 11:36","2.1","231","5.5","56","2018-10-25 10:57","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1013.5","...","1015.1","2018-10-26 08:41","1011.9","2018-10-26 14:31","24.6","27.7","2018-10-26 09:45","21.7","2018-10-26 06:01","...","92","75","2018-10-26 09:37","2.6","244","12.8","36","2018-10-26 23:52","7.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1016.1","...","1018.2","2018-10-27 20:08","1013.4","2018-10-27 01:59","22.8","24.6","2018-10-27 00:01","19.6","2018-10-27 23:51","...","69","55","2018-10-27 13:23","7.2","33","17.8","20","2018-10-27 06:36","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1014.9","...","1017.8","2018-10-28 07:59","1012.9","2018-10-28 14:19","20.7","23.7","2018-10-28 13:24","16.9","2018-10-28 23:02","...","70","40","2018-10-28 09:06","3.2","37","11.6","42","2018-10-28 10:39","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1013.7","...","1015.4","2018-10-29 22:07","1011.3","2018-10-29 14:17","19.9","24.8","2018-10-29 11:50","14.0","2018-10-29 06:12","...","73","40","2018-10-29 11:28","4.3","35","13.3","45","2018-10-29 12:21","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1015.0","...","1016.4","2018-10-30 08:57","1013.5","2018-10-30 04:25","21.9","25.5","2018-10-30 12:19","18.3","2018-10-30 00:04","...","78","49","2018-10-30 09:42","3.2","45","10.9","45","2018-10-30 14:22","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"31","1015.5","...","1017.5","2018-10-31 22:14","1013.7","2018-10-31 13:07","21.6","22.7","2018-10-31 19:57","20.1","2018-10-31 00:21","...","96","82","2018-10-31 22:00","2.6","18","15.1","24","2018-10-31 21:17","26.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
