"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"13","1019.3","1021.6","1021.1","2014-01-13 09:05","1017.4","2014-01-13 14:39","19.0","20.8","2014-01-13 11:30","16.5","2014-01-13 23:58","12.8","68","61","2014-01-13 10:42","4.3","40","12.7","30","2014-01-13 12:05","0.0","0.0","0.0","...","0.0","...","1.3","12.1","9.55","10.5","2.4","4","2014-01-13 12:00","9.4"
"14","1018.8","1021.1","1021.6","2014-01-14 23:44","1016.8","2014-01-14 04:04","17.5","21.4","2014-01-14 10:14","14.9","2014-01-14 04:15","11.6","68","58","2014-01-14 21:28","5.9","40","16.6","50","2014-01-14 13:44","0.0","0.0","0.0","...","0.0","...","1.4","13.0","16.73","12.4","3.6","4","2014-01-14 11:00","8.1"
"15","1023.0","1025.3","1025.0","2014-01-15 09:40","1020.5","2014-01-15 02:49","16.9","19.0","2014-01-15 10:31","15.3","2014-01-15 23:55","7.5","54","42","2014-01-15 10:25","6.2","40","18.9","30","2014-01-15 04:34","0.0","0.0","0.0","...","0.0","...","1.7","15.8","12.97","12.8","3.8","3","2014-01-15 11:00","8.5"
"16","1022.2","1024.5","1024.6","2014-01-16 08:39","1020.0","2014-01-16 14:56","16.2","21.0","2014-01-16 11:10","11.4","2014-01-16 06:59","8.8","62","45","2014-01-16 10:57","2.5","350","8.8","40","2014-01-16 12:05","0.0","0.0","0.0","...","0.0","...","3.8","35.3","10.89","12.1","2.0","4","2014-01-16 11:00","7.5"
"17","1020.4","1022.7","1021.8","2014-01-17 08:59","1018.2","2014-01-17 14:00","17.7","21.7","2014-01-17 12:52","12.5","2014-01-17 06:41","10.5","63","50","2014-01-17 13:33","3.0","30","9.6","20","2014-01-17 20:07","T","0.3","T","2014-01-17 18:50","T","2014-01-17 18:50","5.6","51.9","13.58","13.4","-2.4","4","2014-01-17 13:00","6.8"
"18","1023.9","1026.2","1027.9","2014-01-18 22:00","1020.6","2014-01-18 00:28","16.6","20.3","2014-01-18 10:33","14.2","2014-01-18 23:40","7.7","56","43","2014-01-18 09:52","5.4","40","16.7","40","2014-01-18 20:21","0.0","0.0","0.0","...","0.0","...","3.4","31.5","15.42","10.6","3.7","4","2014-01-18 11:00","8.0"
"19","1024.9","1027.2","1027.9","2014-01-19 08:42","1022.9","2014-01-19 23:58","16.6","20.7","2014-01-19 14:34","13.3","2014-01-19 04:29","7.2","54","42","2014-01-19 11:05","2.5","240","9.8","40","2014-01-19 02:25","0.0","0.0","0.0","...","0.0","...","5.3","49.0","13.76","11.6","3.1","5","2014-01-19 13:00","4.9"
"20","1020.2","1022.5","1022.9","2014-01-20 00:01","1017.7","2014-01-20 14:15","17.4","22.5","2014-01-20 12:13","12.1","2014-01-20 06:58","9.2","59","44","2014-01-20 10:54","3.6","240","14.1","50","2014-01-20 23:35","0.5","0.8","0.5","2014-01-20 20:27","0.5","2014-01-20 20:05","3.9","36.0","11.44","13.3","-3.1","5","2014-01-20 12:00","6.8"
"21","1021.6","1023.9","1023.9","2014-01-21 21:40","1019.2","2014-01-21 01:39","15.1","17.9","2014-01-21 00:01","13.8","2014-01-21 23:49","7.4","60","49","2014-01-21 23:23","7.6","40","18.5","50","2014-01-21 02:01","0.0","0.0","0.0","...","0.0","...","0.0","0.0","2.65","9.3","2.9","1","2014-01-21 14:00","10.0"
"22","1023.1","1025.4","1024.5","2014-01-22 09:23","1021.0","2014-01-22 14:41","14.0","15.3","2014-01-22 16:00","11.2","2014-01-22 23:32","5.0","55","47","2014-01-22 01:24","3.0","40","12.6","60","2014-01-22 00:57","0.0","0.0","0.0","...","0.0","...","0.0","0.0","2.80","11.0","3.0","1","2014-01-22 13:00","8.5"
"23","1021.5","1023.9","1024.2","2014-01-23 00:09","1019.0","2014-01-23 14:33","15.0","20.4","2014-01-23 13:39","9.8","2014-01-23 01:27","6.6","58","42","2014-01-23 10:52","2.6","240","6.2","100","2014-01-23 14:53","0.0","0.0","0.0","...","0.0","...","8.3","76.4","15.68","13.3","2.5","5","2014-01-23 13:00","4.1"
"24","1018.5","1020.7","1020.8","2014-01-24 09:07","1016.0","2014-01-24 15:19","17.8","23.4","2014-01-24 13:00","12.3","2014-01-24 03:59","8.5","55","37","2014-01-24 11:18","3.5","230","8.5","210","2014-01-24 23:19","0.0","0.0","0.0","...","0.0","...","10.2","93.7","18.26","19.0","3.5","5","2014-01-24 13:00","2.9"
"25","1016.4","1018.7","1018.3","2014-01-25 09:24","1014.4","2014-01-25 14:28","18.8","23.8","2014-01-25 12:58","13.9","2014-01-25 06:55","10.3","58","46","2014-01-25 10:40","2.6","250","8.0","210","2014-01-25 00:16","0.0","0.0","0.0","...","0.0","...","6.2","56.9","12.27","16.8","3.5","6","2014-01-25 13:00","5.0"
"26","1017.8","1020.1","1019.6","2014-01-26 09:33","1015.9","2014-01-26 02:32","17.7","20.3","2014-01-26 10:52","15.1","2014-01-26 05:57","10.9","65","56","2014-01-26 13:58","3.5","40","15.2","40","2014-01-26 12:22","0.0","0.0","0.0","...","0.0","...","0.1","0.9","2.71","11.1","1.9","2","2014-01-26 11:00","9.5"
"27","1018.8","1021.1","1020.4","2014-01-27 09:11","1017.1","2014-01-27 14:56","18.5","21.7","2014-01-27 11:46","16.0","2014-01-27 05:20","11.8","66","53","2014-01-27 11:23","2.8","40","8.7","270","2014-01-27 02:35","0.0","0.0","0.0","...","0.0","...","3.5","32.0","11.98","11.4","2.0","4","2014-01-27 12:00","8.6"
"28","1018.6","1020.9","1020.4","2014-01-28 09:15","1016.8","2014-01-28 14:29","18.6","23.4","2014-01-28 14:17","14.1","2014-01-28 06:30","12.1","66","54","2014-01-28 12:03","2.5","240","7.0","250","2014-01-28 07:42","0.0","0.0","0.0","...","0.0","...","7.5","68.5","15.57","13.6","2.3","5","2014-01-28 13:00","3.6"
"29","1017.4","1019.6","1019.4","2014-01-29 09:16","1015.2","2014-01-29 15:28","19.6","23.9","2014-01-29 13:56","16.0","2014-01-29 05:50","13.8","70","52","2014-01-29 10:42","2.2","240","6.0","100","2014-01-29 11:28","0.0","0.0","0.0","...","0.0","...","6.2","56.6","14.86","13.6","3.6","6","2014-01-29 13:00","5.3"
"30","1017.1","1019.4","1019.3","2014-01-30 09:18","1015.3","2014-01-30 14:57","20.1","25.8","2014-01-30 14:44","15.7","2014-01-30 06:03","13.8","68","51","2014-01-30 14:55","3.1","240","7.8","230","2014-01-30 06:54","0.0","0.0","0.0","...","0.0","...","9.2","83.8","16.14","13.4","2.8","5","2014-01-30 13:00","2.1"
"31","1017.9","1020.1","1020.2","2014-01-31 09:06","1016.6","2014-01-31 18:51","20.3","25.7","2014-01-31 12:15","15.9","2014-01-31 05:13","13.9","67","54","2014-01-31 09:47","3.0","240","6.9","240","2014-01-31 07:06","0.0","0.0","0.0","...","0.0","...","7.4","67.3","14.35","10.9","1.5","5","2014-01-31 13:00","3.8"
"01","1013.8","1016.1","1017.0","2014-02-01 00:03","1011.5","2014-02-01 23:45","21.4","26.0","2014-02-01 12:04","16.1","2014-02-01 06:02","14.4","65","44","2014-02-01 11:09","2.8","240","8.0","230","2014-02-01 05:10","0.0","0.0","0.0","...","0.0","...","10.1","91.7","20.31","14.1","2.9","6","2014-02-01 13:00","3.9"
"02","1008.6","1010.8","1011.6","2014-02-02 00:14","1006.0","2014-02-02 23:40","21.4","24.8","2014-02-02 13:15","19.5","2014-02-02 04:49","16.8","76","61","2014-02-02 01:20","1.9","240","6.0","30","2014-02-02 13:09","1.5","3.0","0.5","2014-02-02 18:30","1.0","2014-02-02 17:55","0.4","3.6","12.08","12.6","-0.6","4","2014-02-02 13:00","9.0"
"03","1008.1","1010.3","1011.9","2014-02-03 23:59","1005.4","2014-02-03 03:44","21.3","22.8","2014-02-03 09:41","20.2","2014-02-03 06:17","18.5","84","67","2014-02-03 21:53","2.6","30","11.1","50","2014-02-03 23:32","0.5","1.7","0.5","2014-02-03 13:24","0.5","2014-02-03 12:24","0.0","0.0","5.20","11.3","-0.7","1","2014-02-03 10:00","9.5"
"04","1014.9","1017.2","1017.2","2014-02-04 20:48","1011.8","2014-02-04 00:01","18.6","20.8","2014-02-04 00:01","16.4","2014-02-04 22:54","14.1","75","65","2014-02-04 10:05","5.5","40","14.8","60","2014-02-04 06:04","0.5","0.8","0.5","2014-02-04 21:10","0.5","2014-02-04 21:05","0.0","0.0","8.31","10.8","-1.0","2","2014-02-04 12:00","10.0"
"05","1014.2","1016.5","1017.3","2014-02-05 09:14","1012.0","2014-02-05 23:59","18.1","19.9","2014-02-05 13:36","16.2","2014-02-05 05:22","15.7","86","78","2014-02-05 13:05","1.5","240","4.6","220","2014-02-05 23:53","3.5","6.2","0.5","2014-02-05 02:13","1.0","2014-02-05 04:09","0.0","0.0","8.31","9.8","-0.9","3","2014-02-05 13:00","9.9"
"06","1009.1","1011.3","1012.1","2014-02-06 00:01","1006.9","2014-02-06 14:57","21.4","25.4","2014-02-06 14:02","18.2","2014-02-06 06:37","18.1","82","70","2014-02-06 10:33","3.1","40","8.9","40","2014-02-06 19:51","0.0","0.0","0.0","...","0.0","...","3.4","30.6","11.31","13.1","-7.3","6","2014-02-06 13:00","8.1"
"07","1007.7","1010.0","1009.3","2014-02-07 07:40","1005.9","2014-02-07 14:47","20.3","21.9","2014-02-07 10:43","19.3","2014-02-07 22:38","18.7","90","83","2014-02-07 10:43","1.9","20","6.5","50","2014-02-07 01:18","3.5","9.4","0.5","2014-02-07 04:29","1.0","2014-02-07 13:02","0.0","0.0","0.83","9.8","-3.6","1","2014-02-07 12:00","10.0"
"08","1011.0","1013.3","1013.4","2014-02-08 23:53","1007.8","2014-02-08 02:47","17.3","19.5","2014-02-08 00:01","15.8","2014-02-08 18:18","15.1","87","76","2014-02-08 10:52","3.3","40","12.3","40","2014-02-08 07:38","9.5","12.2","2.5","2014-02-08 03:54","5.5","2014-02-08 03:16","0.0","0.0","3.63","9.3","-1.4","1","2014-02-08 12:00","10.0"
"09","1011.2","1013.5","1013.1","2014-02-09 00:02","1008.4","2014-02-09 14:46","16.5","18.4","2014-02-09 13:34","15.3","2014-02-09 22:39","14.7","89","81","2014-02-09 23:59","2.5","30","10.4","50","2014-02-09 23:41","11.5","19.3","1.0","2014-02-09 02:53","3.0","2014-02-09 02:37","0.0","0.0","1.07","9.3","-2.6","1","2014-02-09 12:00","10.0"
"10","1014.5","1016.8","1016.3","2014-02-10 22:03","1012.0","2014-02-10 03:07","14.7","15.8","2014-02-10 01:47","12.3","2014-02-10 23:14","9.4","71","61","2014-02-10 17:16","5.6","40","14.8","50","2014-02-10 08:29","2.0","5.6","0.5","2014-02-10 00:14","1.0","2014-02-10 02:14","0.0","0.0","5.40","9.8","-0.5","2","2014-02-10 11:00","9.9"
"11","1015.5","1017.8","1017.2","2014-02-11 09:11","1013.8","2014-02-11 14:39","12.3","13.5","2014-02-11 11:49","11.6","2014-02-11 08:01","10.1","87","75","2014-02-11 12:09","2.1","260","5.8","260","2014-02-11 03:02","3.0","7.2","0.5","2014-02-11 01:37","0.5","2014-02-11 01:37","0.0","0.0","0.85","9.3","-0.2","1","2014-02-11 12:00","10.0"
"12","1015.2","1017.5","1017.0","2014-02-12 10:03","1013.4","2014-02-12 14:51","13.9","15.6","2014-02-12 14:44","11.8","2014-02-12 02:27","11.6","87","78","2014-02-12 12:46","2.5","260","6.2","250","2014-02-12 10:01","2.5","7.3","0.5","2014-02-12 01:27","1.0","2014-02-12 01:09","0.0","0.0","4.25","10.0","0.5","1","2014-02-12 11:00","10.0"
"13","1014.8","1017.1","1016.7","2014-02-13 22:16","1013.2","2014-02-13 04:23","16.0","18.8","2014-02-13 13:11","14.1","2014-02-13 02:53","12.8","81","68","2014-02-13 22:03","4.8","240","16.4","40","2014-02-13 17:31","1.5","2.7","0.5","2014-02-13 11:46","0.5","2014-02-13 10:56","0.0","0.0","5.30","10.0","-1.6","2","2014-02-13 13:00","10.0"
"14","1016.9","1019.2","1018.5","2014-02-14 21:31","1015.0","2014-02-14 14:30","15.6","17.7","2014-02-14 12:21","14.0","2014-02-14 06:15","12.2","81","65","2014-02-14 22:08","3.7","40","12.8","30","2014-02-14 18:11","8.5","9.8","1.0","2014-02-14 02:05","2.0","2014-02-14 03:40","0.0","0.0","7.93","9.3","-2.1","3","2014-02-14 13:00","10.0"
"15","1019.4","1021.7","1020.7","2014-02-15 09:36","1017.7","2014-02-15 03:03","15.3","16.4","2014-02-15 14:11","14.2","2014-02-15 20:23","11.1","77","64","2014-02-15 06:54","3.0","40","11.0","50","2014-02-15 03:16","0.0","0.0","0.0","...","0.0","...","0.0","0.0","3.67","10.0","-1.5","1","2014-02-15 13:00","10.0"
"16","1018.7","1021.0","1020.6","2014-02-16 08:45","1017.4","2014-02-16 13:54","15.7","17.6","2014-02-16 13:13","13.8","2014-02-16 02:25","13.0","84","73","2014-02-16 13:30","3.4","240","8.5","230","2014-02-16 23:55","1.0","4.5","0.5","2014-02-16 06:38","0.5","2014-02-16 06:01","0.0","0.0","4.20","11.9","-1.4","2","2014-02-16 13:00","10.0"
"17","1016.6","1018.9","1019.2","2014-02-17 08:29","1013.9","2014-02-17 15:20","19.5","24.2","2014-02-17 13:50","14.5","2014-02-17 04:11","15.7","79","62","2014-02-17 10:10","3.7","240","10.2","160","2014-02-17 14:51","0.5","2.2","0.3","2014-02-17 21:01","0.5","2014-02-17 20:30","5.6","49.5","18.90","13.1","-1.6","7","2014-02-17 13:00","6.9"
"18","1012.6","1014.9","1015.6","2014-02-18 00:04","1009.6","2014-02-18 15:23","20.3","24.8","2014-02-18 12:57","16.7","2014-02-18 23:42","17.1","82","69","2014-02-18 09:59","3.4","50","10.9","40","2014-02-18 22:54","2.0","7.3","0.5","2014-02-18 17:59","1.0","2014-02-18 21:48","5.5","48.5","16.31","11.0","-2.1","7","2014-02-18 13:00","8.0"
"19","1015.0","1017.3","1018.6","2014-02-19 23:59","1012.1","2014-02-19 02:30","15.6","17.1","2014-02-19 10:46","13.9","2014-02-19 23:33","13.2","86","75","2014-02-19 10:43","3.0","30","11.7","50","2014-02-19 18:07","8.0","20.3","1.0","2014-02-19 13:29","2.0","2014-02-19 12:47","0.0","0.0","1.61","8.3","-1.0","1","2014-02-19 13:00","10.0"
"20","1022.2","1024.5","1025.4","2014-02-20 22:01","1017.7","2014-02-20 03:36","14.5","15.1","2014-02-20 05:21","13.4","2014-02-20 23:38","7.6","64","58","2014-02-20 11:16","4.9","40","13.6","40","2014-02-20 03:28","0.5","3.2","0.5","2014-02-20 02:47","0.5","2014-02-20 01:57","0.0","0.0","5.42","9.8","5.6","2","2014-02-20 13:00","10.0"
"21","1024.0","1026.3","1025.8","2014-02-21 07:03","1022.0","2014-02-21 15:25","16.0","19.9","2014-02-21 11:49","11.5","2014-02-21 06:16","7.6","58","42","2014-02-21 12:19","2.5","70","8.0","40","2014-02-21 09:33","0.0","0.0","0.0","...","0.0","...","5.4","47.3","15.58","11.5","3.9","6","2014-02-21 12:00","7.8"
"22","1021.7","1024.0","1023.1","2014-02-22 00:01","1019.7","2014-02-22 16:08","17.7","21.9","2014-02-22 13:32","14.1","2014-02-22 06:08","11.1","66","51","2014-02-22 10:45","2.3","250","6.6","260","2014-02-22 07:49","1.5","1.7","1.0","2014-02-22 23:16","1.5","2014-02-22 22:50","6.4","56.0","21.55","14.4","-2.4","7","2014-02-22 13:00","6.8"
"23","1021.8","1024.1","1023.5","2014-02-23 10:12","1020.5","2014-02-23 13:30","17.2","21.5","2014-02-23 13:11","14.8","2014-02-23 01:52","13.4","79","64","2014-02-23 13:33","2.6","240","9.5","100","2014-02-23 15:03","T","0.6","T","2014-02-23 07:35","T","2014-02-23 07:30","0.8","7.0","10.89","10.9","2.1","5","2014-02-23 13:00","8.3"
"24","1020.2","1022.5","1022.6","2014-02-24 08:54","1018.0","2014-02-24 15:34","18.5","22.6","2014-02-24 11:19","15.8","2014-02-24 03:45","13.2","72","61","2014-02-24 11:06","2.8","240","6.9","220","2014-02-24 05:34","0.0","0.0","0.0","...","0.0","...","1.6","13.9","9.63","13.3","1.2","5","2014-02-24 12:00","8.5"
"25","1018.0","1020.3","1020.0","2014-02-25 08:25","1015.6","2014-02-25 15:07","19.2","24.3","2014-02-25 12:12","15.9","2014-02-25 04:27","15.1","78","63","2014-02-25 09:26","3.6","240","9.6","170","2014-02-25 13:01","0.5","4.0","0.5","2014-02-25 19:30","0.5","2014-02-25 18:40","4.5","39.1","15.38","11.4","-2.7","7","2014-02-25 12:00","8.0"
"26","1017.0","1019.3","1018.4","2014-02-26 23:26","1014.8","2014-02-26 15:11","21.0","25.0","2014-02-26 14:06","17.6","2014-02-26 07:10","16.8","77","66","2014-02-26 14:15","2.5","240","8.4","220","2014-02-26 00:07","0.0","0.0","0.0","...","0.0","...","7.4","64.2","21.85","13.5","2.4","7","2014-02-26 13:00","6.4"
"27","1018.3","1020.6","1020.5","2014-02-27 09:29","1017.0","2014-02-27 15:55","19.8","22.5","2014-02-27 09:06","18.4","2014-02-27 20:07","16.7","82","73","2014-02-27 07:13","2.9","360","10.7","40","2014-02-27 09:07","1.1","7.8","0.5","2014-02-27 20:29","0.5","2014-02-27 19:39","0.4","3.5","5.92","10.0","-0.3","2","2014-02-27 10:00","9.6"
"28","1016.3","1018.6","1018.9","2014-02-28 09:24","1014.1","2014-02-28 16:04","18.9","20.3","2014-02-28 12:40","18.0","2014-02-28 03:23","17.7","92","88","2014-02-28 12:52","2.2","240","5.8","170","2014-02-28 14:39","8.0","11.4","1.0","2014-02-28 14:10","2.0","2014-02-28 13:14","0.0","0.0","3.97","9.8","-0.8","3","2014-02-28 12:00","9.9"
"01","1012.6","1014.9","1015.1","2014-03-01 07:59","1010.1","2014-03-01 16:00","20.8","24.5","2014-03-01 13:10","18.4","2014-03-01 05:57","17.5","82","68","2014-03-01 11:23","2.6","230","7.5","180","2014-03-01 15:18","0.0","0.0","0.0","...","0.0","...","1.6","13.8","8.29","10.5","-0.6","6","2014-03-01 13:00","9.4"
"02","1013.7","1016.0","1016.3","2014-03-02 22:51","1010.5","2014-03-02 01:44","18.2","20.7","2014-03-02 00:20","16.5","2014-03-02 17:05","14.7","80","73","2014-03-02 12:14","4.8","40","16.9","40","2014-03-02 07:27","6.5","3.8","2.5","2014-03-02 02:42","4.0","2014-03-02 02:40","0.0","0.0","1.97","10.0","-0.5","1","2014-03-02 13:00","10.0"
"03","1016.1","1018.4","1017.8","2014-03-03 09:00","1014.4","2014-03-03 03:44","17.4","19.2","2014-03-03 13:13","15.7","2014-03-03 07:29","14.0","80","70","2014-03-03 13:46","2.1","30","8.7","40","2014-03-03 00:44","1.5","5.7","0.5","2014-03-03 05:30","1.0","2014-03-03 05:30","0.0","0.0","3.47","10.3","-1.5","2","2014-03-03 13:00","10.0"
"04","1014.5","1016.7","1016.6","2014-03-04 08:21","1011.8","2014-03-04 15:43","20.0","25.2","2014-03-04 11:57","16.0","2014-03-04 05:52","15.8","77","58","2014-03-04 11:45","3.3","170","9.2","180","2014-03-04 15:52","3.5","1.7","1.0","2014-03-04 23:26","2.5","2014-03-04 22:29","6.6","56.6","15.23","11.8","-2.1","8","2014-03-04 12:00","6.6"
"05","1017.7","1020.0","1019.8","2014-03-05 21:27","1014.8","2014-03-05 03:02","17.1","18.4","2014-03-05 00:04","16.2","2014-03-05 23:59","12.8","76","68","2014-03-05 14:25","5.0","40","16.1","30","2014-03-05 04:04","4.0","6.2","0.5","2014-03-05 00:15","1.5","2014-03-05 00:10","0.0","0.0","2.90","9.3","-2.0","2","2014-03-05 13:00","10.0"
"06","1017.9","1020.2","1019.4","2014-03-06 08:39","1015.4","2014-03-06 15:48","16.5","19.5","2014-03-06 12:26","14.8","2014-03-06 03:45","13.5","83","68","2014-03-06 12:14","2.1","250","5.8","70","2014-03-06 12:34","1.5","5.9","0.5","2014-03-06 16:49","0.5","2014-03-06 16:15","0.0","0.0","6.47","11.4","-0.5","5","2014-03-06 12:00","9.9"
"07","1019.5","1021.8","1022.3","2014-03-07 09:22","1018.0","2014-03-07 16:17","18.0","20.9","2014-03-07 13:29","15.8","2014-03-07 06:20","14.3","80","66","2014-03-07 11:46","2.8","30","9.9","40","2014-03-07 12:45","1.5","5.7","0.3","2014-03-07 05:10","0.5","2014-03-07 05:10","1.2","10.2","10.62","12.9","-1.6","5","2014-03-07 11:00","9.5"
"08","1014.6","1016.9","1018.2","2014-03-08 00:01","1012.1","2014-03-08 14:32","18.6","23.4","2014-03-08 12:19","15.6","2014-03-08 06:18","15.2","81","67","2014-03-08 10:01","3.2","240","9.2","60","2014-03-08 19:40","2.0","8.7","0.5","2014-03-08 16:44","1.5","2014-03-08 16:50","3.5","29.8","12.30","11.0","-0.8","5","2014-03-08 12:00","8.1"
"09","1018.5","1020.8","1022.5","2014-03-09 22:12","1015.0","2014-03-09 02:56","16.6","17.8","2014-03-09 00:36","15.6","2014-03-09 08:03","12.5","77","67","2014-03-09 22:53","4.6","40","13.1","50","2014-03-09 15:36","3.5","10.5","0.5","2014-03-09 00:34","1.5","2014-03-09 05:06","0.0","0.0","7.08","9.3","-2.6","2","2014-03-09 12:00","10.0"
"10","1022.8","1025.1","1024.1","2014-03-10 21:16","1021.5","2014-03-10 14:17","16.3","18.5","2014-03-10 10:26","15.0","2014-03-10 16:58","10.9","71","58","2014-03-10 10:36","2.3","350","10.9","20","2014-03-10 01:22","0.0","0.0","0.0","...","0.0","...","0.0","0.0","3.60","10.0","0.4","2","2014-03-10 11:00","10.0"
"11","1021.3","1023.6","1023.5","2014-03-11 00:01","1019.2","2014-03-11 15:14","17.4","19.8","2014-03-11 12:24","15.1","2014-03-11 04:52","13.7","79","70","2014-03-11 10:49","2.0","230","7.2","220","2014-03-11 23:26","0.0","0.0","0.0","...","0.0","...","0.0","0.0","9.16","11.4","0.8","3","2014-03-11 12:00","10.0"
"12","1013.1","1015.4","1019.3","2014-03-12 00:01","1009.1","2014-03-12 16:40","18.8","20.8","2014-03-12 13:41","16.9","2014-03-12 03:45","15.8","83","71","2014-03-12 12:59","2.9","230","8.3","210","2014-03-12 08:27","6.0","2.8","1.5","2014-03-12 22:28","4.0","2014-03-12 22:09","0.0","0.0","3.37","12.5","-0.8","1","2014-03-12 13:00","9.9"
