,營業收入合計,營業毛利（毛損）,營業利益（損失）,繼續營業單位稅前淨利（淨損）,營業費用合計,本期淨利（淨損）,基本每股盈餘合計,本期現金及約當現金增加（減少）數,股東權益總額,資產總額,營業毛利率(%),營業利益率(%),純益率(%),股東權益率(%),總資產報酬率(%),營收成長率,淨利成長率
2010-01-01,2704344.0,575357.0,253887.0,224958.0,321470.0,147850.0,0.81,47811.0,2793514.0,3858016.0,21.275288942530977,9.388117783832234,8.318394405445462,8.05286817964757,5.830924495906705,,
2011-01-01,3749297.0,729295.0,333063.0,274280.0,396232.0,221049.0,1.14,702865.0,4604495.0,6512602.0,19.451513177003584,8.883345331138077,7.315504746623167,5.956787877932325,4.211527128481059,0.3863979582479151,0.21924981552111955
2012-01-01,3737230.0,342741.0,-103457.0,45122.0,446198.0,43043.0,0.27,-316021.0,3505352.0,5288921.0,9.1709902788964,-2.7682802503458444,1.2073648129764558,1.287231638933836,0.8531418790335495,-0.00321847002251352,-0.8354892810266881
2013-01-01,3770243.0,-111329.0,-543302.0,-574036.0,431973.0,-525439.0,-2.62,101581.0,2805046.0,4691257.0,-2.9528335441508675,-14.410264802560471,-15.225437723775364,-20.46440593131093,-12.23629402524739,0.0088335478415833,-13.721865165551172
2014-01-01,4671241.0,350226.0,-23207.0,106518.0,373433.0,61162.0,0.18,362913.0,2807330.0,5003731.0,7.497493706704493,-0.49680588092115135,2.2802933952669107,3.794281399051768,2.1287715106987166,0.23897610843651185,-1.1855597906751494
2015-01-01,5448553.0,695209.0,263284.0,381069.0,431925.0,378139.0,1.82,267162.0,3140538.0,5093066.0,12.759516150434806,4.832182049068807,6.993948668573105,12.133876424994698,7.482113917235708,0.16640374581401396,2.5775080268123696
2016-01-01,4257525.0,302054.0,-68521.0,-27351.0,370575.0,-38137.0,-0.07,-110750.0,2666713.0,4481858.0,7.094591341213498,-1.6094092224942895,-0.6424154878714746,-1.0256446794236949,-0.61026029829593,-0.2185952857575213,-1.071774403060863
2017-01-01,2836405.0,345806.0,-135288.0,-140738.0,478709.0,-172500.0,-0.77,-334821.0,2455570.0,3881543.0,12.191700409497233,-4.769699672649005,-4.9618443064371975,-5.731378050717349,-3.6258261212100447,-0.33379017151983836,4.145625388468429
2018-01-01,3013603.0,663072.0,292824.0,262140.0,369884.0,234494.0,1.12,321442.0,2784281.0,3931926.0,22.002632728995824,9.716741057133273,8.698557839237617,9.414997983321367,6.6669616874783495,0.062472742785321556,-2.8626099560886185
2019-01-01,2923669.0,567083.0,48809.0,254962.0,516053.0,233685.0,1.15,-309702.0,2823947.0,3849572.0,19.396279127356756,1.6694434287875954,8.720617826436577,9.028568878948509,6.623125895554104,-0.02984268332623774,-0.027382314793621743
