,營業收入合計,營業毛利（毛損）,營業利益（損失）,繼續營業單位稅前淨利（淨損）,營業費用合計,本期淨利（淨損）,基本每股盈餘合計,本期現金及約當現金增加（減少）數,股東權益總額,資產總額,營業毛利率(%),營業利益率(%),純益率(%),股東權益率(%),總資產報酬率(%),營收成長率,淨利成長率
2010-01-01,1015867.0,-4531.0,-194629.0,-219839.0,190098.0,-231192.0,-2.73,-16532.0,1114187.0,2807993.0,-0.44602295379217954,-19.15890564414436,-21.640529715011905,-19.730888980036564,-7.82904373337113,,
2011-01-01,1606219.0,201191.0,-35731.0,-54854.0,236922.0,-72056.0,-0.82,12633.0,1001235.0,2935702.0,12.525751469755992,-2.224540987250182,-3.4151009295743604,-5.478633887149371,-1.8685139022966226,0.581131191386274,-0.7504810338474974
2012-01-01,1987093.0,240643.0,11030.0,23506.0,229613.0,17308.0,0.18,104276.0,1052632.0,3026075.0,12.110303845869318,0.5550822231269498,1.1829340649884026,2.233069106772357,0.7767818048131656,0.23712457641205842,-1.4285193422539832
2013-01-01,1988049.0,349827.0,143882.0,143581.0,205945.0,114112.0,1.29,-100621.0,1142843.0,2562744.0,17.596497873040352,7.237346765597829,7.2222062937080524,12.563492973225543,5.602627496152562,0.00048110480989072,5.108270228877734
2014-01-01,1815350.0,286156.0,105706.0,113826.0,186435.0,79023.0,0.93,124778.0,1175784.0,2620098.0,15.763131076651884,5.822899165450188,6.270195830005234,9.680859749749954,4.344341318530834,-0.08686858321902524,-0.20723494055620173
2015-01-01,2238880.0,346407.0,145263.0,147595.0,201302.0,112428.0,1.18,-46682.0,1537822.0,3002869.0,15.472334381476452,6.488199456871293,6.59235867933967,9.597664749236259,4.915132827972182,0.23330487233866748,0.29667211357686285
2016-01-01,2381354.0,402360.0,200774.0,192743.0,201586.0,150463.0,1.34,63970.0,1632247.0,2975172.0,16.896269937186993,8.43108584443976,8.093840730945503,11.808445658040725,6.478381754063295,0.06363628242692765,0.3058911209729327
2017-01-01,2790767.0,496072.0,280019.0,260235.0,216053.0,194932.0,1.78,-14951.0,1536849.0,3375704.0,17.775471760989003,10.033764911223331,9.324855855039134,16.933023348422648,7.709058614143895,0.1719244597821239,0.3501657647748557
2018-01-01,3357903.0,497215.0,237885.0,248207.0,259330.0,192198.0,1.86,-70277.0,1591408.0,3714990.0,14.807306822144653,7.084332096549543,7.39172632443522,15.59669173461488,6.68122928998463,0.20321868504249907,-0.04621976290660368
2019-01-01,2500814.0,340191.0,103010.0,118470.0,237181.0,94713.0,0.92,24615.0,1593639.0,3572231.0,13.60321079456529,4.119058834443505,4.737257548942065,7.433929516032175,3.3164148679074787,-0.25524531232736625,-0.5226967813155954
