,營業收入合計,營業毛利（毛損）,營業利益（損失）,繼續營業單位稅前淨利（淨損）,營業費用合計,本期淨利（淨損）,基本每股盈餘合計,本期現金及約當現金增加（減少）數,股東權益總額,資產總額,營業毛利率(%),營業利益率(%),純益率(%),股東權益率(%),總資產報酬率(%),營收成長率,淨利成長率
2010-01-01,2388660.0,-414692.0,-912488.0,-1098776.0,497796.0,-1097152.0,-4.03,420691.0,1714988.0,4019578.0,-17.360863412959567,-38.20083226578919,-45.99968182997999,-64.06901972491936,-27.33560587703485,,
2011-01-01,1503491.0,79614.0,-224762.0,-189252.0,304376.0,-191612.0,-0.68,-398191.0,1432117.0,2981335.0,5.295276127359592,-14.949341233170003,-12.587504680772948,-13.214842083433126,-6.34789448351158,-0.370571366372778,-0.8277610723204729
2012-01-01,1636229.0,204780.0,-71333.0,-18052.0,276113.0,-20003.0,-0.14,267263.0,1707456.0,3324382.0,12.515363069594782,-4.359597586890343,-1.10326855226255,-1.057245399002961,-0.5430182211310253,0.08828652782091817,-0.904613953881597
2013-01-01,2156208.0,228959.0,-85070.0,-198853.0,314029.0,-209091.0,-1.3,-312001.0,1459197.0,3037867.0,10.618595237565206,-3.945352210918427,-9.222347751237358,-13.627563653159925,-6.545809938354773,0.3177910915892579,10.015566142255706
2014-01-01,2291230.0,180170.0,-113475.0,-86117.0,293645.0,-94243.0,-0.58,70894.0,1402557.0,2854954.0,7.863461983301545,-4.952580055254165,-3.75854890168163,-6.1400000142596705,-3.016405868535885,0.06262011828172431,-0.5669313512997038
2015-01-01,1397804.0,87585.0,-213047.0,-200359.0,300632.0,-200986.0,-1.24,47658.0,1254590.0,2362976.0,6.2658999401919,-15.241550317498017,-14.333840795991426,-15.9700778740465,-8.479095852010346,-0.38993291812694486,1.326590568644983
2016-01-01,1758584.0,295937.0,16709.0,50057.0,279228.0,47480.0,0.29,142341.0,1318003.0,2460019.0,16.828141277300375,0.9501394303598804,2.8464378158791392,3.797942796791813,2.0348216822715597,0.2581048559025443,-1.2498365434045888
2017-01-01,2273579.0,403517.0,25789.0,50617.0,377728.0,1330162.0,8.19,-217631.0,2473597.0,3549225.0,17.748096723271985,1.1342909131373926,2.226313666690271,2.046291291588727,1.4261423268460016,0.29284640369752024,0.011187246538945539
2018-01-01,3107680.0,621247.0,223500.0,159200.0,397747.0,82749.0,0.5,577339.0,2183544.0,3977035.0,19.99070045821964,7.191860165782835,5.122792565515111,7.2908995651106645,4.002982121102781,0.36686695294071603,2.1451883754469843
2019-01-01,3816875.0,771250.0,177323.0,208989.0,593927.0,168263.0,1.01,-167452.0,2328322.0,4667844.0,20.206320615686916,4.645763877517603,5.475395447846734,8.975949202902347,4.477206179126809,0.2282072156721413,0.3127449748743718
