,營業收入合計,營業毛利（毛損）,營業利益（損失）,繼續營業單位稅前淨利（淨損）,營業費用合計,本期淨利（淨損）,基本每股盈餘合計,本期現金及約當現金增加（減少）數,股東權益總額,資產總額,營業毛利率(%),營業利益率(%),純益率(%),股東權益率(%),總資產報酬率(%),營收成長率,淨利成長率
2010-01-01,3491761.0,1852539.0,321132.0,339374.0,1531407.0,390699.0,3.3,-52048.0,2751262.0,4033834.0,53.05457618662904,9.196849383448638,9.719279183197246,12.3352119863539,8.413187057276032,,
2011-01-01,4214144.0,2249573.0,634572.0,628232.0,1615001.0,580622.0,4.79,73233.0,2951032.0,4521397.0,53.381493370895726,15.058147040063178,14.907701303040428,21.288552614814073,13.894643624525782,0.20688214342276012,0.8511494693170367
2012-01-01,4403940.0,2439134.0,684115.0,701519.0,1755019.0,531088.0,4.32,232651.0,2995461.0,4727693.0,55.385268645803535,15.534158049383052,15.92934962783326,23.419400219198312,14.838505799763224,0.04503785347629319,0.11665594875778384
2013-01-01,4275862.0,2452716.0,482900.0,633049.0,1969816.0,487219.0,4.03,175825.0,3033487.0,4795336.0,57.36190737680496,11.293629214413373,14.805178464599653,20.868690058668456,13.20134814327922,-0.0290825942224463,-0.09760248831464291
2014-01-01,4571012.0,2651810.0,900529.0,939432.0,1751281.0,756205.0,6.2,1623.0,3381384.0,5433982.0,58.013630242055804,19.700867116515994,20.551947796242935,27.78247013648849,17.28809554393077,0.06902701724237126,0.4839799130872966
2015-01-01,4897935.0,2877840.0,1012933.0,1052790.0,1864907.0,776632.0,6.37,225050.0,3553928.0,5699559.0,58.75619010868866,20.680817528203214,21.49456862943261,29.623278805873387,18.471429105304463,0.07152092359416251,0.12066653041412256
2016-01-01,4887879.0,2850171.0,883929.0,931502.0,1966242.0,719337.0,5.9,8820.0,3550025.0,5577720.0,58.31099746945454,18.08410150905945,19.057386649710438,26.2393081738861,16.7004080520356,-0.0020531101372313065,-0.11520626145765067
2017-01-01,4935747.0,2962576.0,939912.0,1008218.0,2022664.0,795533.0,6.6,-291597.0,3710365.0,5750670.0,60.022849631474216,19.042953376662133,20.42685737336213,27.173013975713978,17.53218320647855,0.009793204782687859,0.08235731109541367
2018-01-01,4947321.0,2924660.0,886183.0,946981.0,2038477.0,738194.0,6.08,45900.0,3718998.0,5952247.0,59.1160347185881,17.912381266548095,19.1412887904383,25.463337167699475,15.90963883051224,0.0023449338063721292,-0.06073785629695161
2019-01-01,5173010.0,3043680.0,830114.0,1856970.0,2213566.0,1587751.0,13.19,-148027.0,4586419.0,7045064.0,58.83769797468011,16.047020980048366,35.89728223993381,40.48845079352758,26.35845465704783,0.04561842661917437,0.9609369142569915
