,營業收入合計,營業毛利（毛損）,營業利益（損失）,繼續營業單位稅前淨利（淨損）,營業費用合計,本期淨利（淨損）,基本每股盈餘合計,本期現金及約當現金增加（減少）數,股東權益總額,資產總額,營業毛利率(%),營業利益率(%),純益率(%),股東權益率(%),總資產報酬率(%),營收成長率,淨利成長率
2010-01-01,2668344.0,445092.0,181927.0,217855.0,263165.0,218104.0,0.88,234901.0,3375783.0,4626856.0,16.68045799192308,6.817973994357549,8.164427075369593,6.453465758906897,4.70848887451868,,
2011-01-01,3437831.0,631676.0,334569.0,311427.0,297107.0,330909.0,1.43,-58206.0,3251509.0,5043123.0,18.374259816727463,9.731979262505924,9.058822263223526,9.577922127848947,6.175280674296463,0.28837623634733744,0.4295150444102729
2012-01-01,3567756.0,578467.0,268528.0,342119.0,309939.0,267379.0,1.15,-289020.0,3412680.0,5384676.0,16.21374892229177,7.526523674825296,9.589192758697623,10.024936413610417,6.3535670484166555,0.03779272454056071,0.09855279086270619
2013-01-01,4029732.0,642147.0,300270.0,384887.0,341877.0,295820.0,1.17,-74768.0,3494063.0,5372347.0,15.935228446953792,7.451364011303978,9.551181071098524,11.01545679056159,7.164224500018335,0.1294864334892858,0.1250091342486095
2014-01-01,3876161.0,627036.0,292596.0,531455.0,334440.0,393796.0,1.52,35774.0,3830319.0,5666828.0,16.176727437276213,7.548602857311655,13.710859791427652,13.874954018190131,9.378350639899429,-0.03810948221866861,0.38080787347974865
2015-01-01,3882822.0,588202.0,240837.0,364660.0,347365.0,265157.0,1.01,30208.0,4044154.0,5884409.0,15.148827321983857,6.2026278825040135,9.391622896954843,9.016966218398212,6.197053943735046,0.0017184528712816949,-0.3138459512094156
2016-01-01,3472526.0,491132.0,114742.0,207882.0,376390.0,153737.0,0.61,-312301.0,3673721.0,5215526.0,14.143364225350652,3.304280515106294,5.98647785502542,5.658622415801308,3.9858300006557346,-0.10566953622906228,-0.4299292491636044
2017-01-01,2851336.0,338278.0,-57435.0,21939.0,395713.0,10387.0,0.06,-76174.0,3457142.0,4850308.0,11.86384207262841,-2.014318901735888,0.7694287870668347,0.6345993308923961,0.4523217906986525,-0.1788870695280611,-0.8944641671717609
2018-01-01,2813640.0,391410.0,-6152.0,62551.0,397562.0,-49106.0,-0.18,-42541.0,3357316.0,4672245.0,13.911161342602465,-0.2186491519881719,2.223134445060491,1.863125186905254,1.3387782532808103,-0.013220469281768232,1.8511326860841426
2019-01-01,2995946.0,273719.0,-151377.0,107387.0,425096.0,91840.0,0.41,225047.0,3311451.0,4682219.0,9.136312870792732,-5.052727919662104,3.5844103999204258,3.2428986568123763,2.2935065617392096,0.06479364808575361,0.7167910984636536
