,營業收入合計,營業毛利（毛損）,營業利益（損失）,繼續營業單位稅前淨利（淨損）,營業費用合計,本期淨利（淨損）,基本每股盈餘合計,本期現金及約當現金增加（減少）數,股東權益總額,資產總額,營業毛利率(%),營業利益率(%),純益率(%),股東權益率(%),總資產報酬率(%),營收成長率,淨利成長率
2010-01-01,352848.0,282191.0,96266.0,102772.0,185925.0,92149.0,1.8,-37934.0,635680.0,724097.0,79.9752301274203,27.282569264952617,29.12642270892849,16.167253964258745,14.19312605907772,,
2011-01-01,514577.0,393433.0,156687.0,163967.0,236746.0,155838.0,2.8,461370.0,737871.0,1365528.0,76.45755640069416,30.449670311731776,31.86442456619709,22.221634947030036,12.00758973818186,0.45835317190404923,0.5954442844354493
2012-01-01,286214.0,191778.0,-16629.0,43815.0,208407.0,38364.0,0.73,231410.0,907551.0,1492803.0,67.00510806599257,-5.809988330410112,15.308475476391791,4.8278278576080025,2.935082525959554,-0.44378781018195523,-0.7327815962968158
2013-01-01,226821.0,144146.0,-28967.0,33410.0,173113.0,19820.0,0.53,-20979.0,955051.0,1518220.0,63.55055307930042,-12.770863368030296,14.729676705419692,3.498242502232865,2.2006033381196404,-0.20751256053163014,-0.2374757503138195
2014-01-01,308937.0,214033.0,56901.0,36857.0,157132.0,30891.0,0.51,74641.0,837281.0,1373768.0,69.2804681860703,18.418318297905397,11.930264099152902,4.401986907621216,2.682912980940013,0.3620299707699022,0.1031727027835978
2015-01-01,564525.0,253350.0,-144359.0,-381031.0,397709.0,-386158.0,-5.82,-227196.0,1597321.0,1742077.0,44.878437624551616,-25.571763872282006,-67.49585935078163,-23.854378675294445,-21.872224936096394,0.8273143068004156,-11.338090457714951
2016-01-01,534719.0,273286.0,-45965.0,-83550.0,319251.0,-98028.0,-1.1,-219603.0,1500385.0,1633815.0,51.10833914635538,-8.596103747949858,-15.625029220955305,-5.568570733511732,-5.113798073833329,-0.05279837031132373,-0.7807265025680326
2017-01-01,540780.0,310084.0,-18108.0,-219457.0,328192.0,-235938.0,-2.65,80814.0,1279655.0,1403798.0,57.34013831872481,-3.348496615999112,-40.58156736565701,-17.149700505214298,-15.6330896610481,0.011334925446823574,1.626654697785757
2018-01-01,552941.0,321671.0,26679.0,31231.0,294992.0,44983.0,0.51,-6370.0,1370783.0,1500197.0,58.17456111954078,4.824927071785236,5.64816137707278,2.278332894411442,2.0817932578188065,0.02248788786567557,-1.1423103386996085
2019-01-01,406532.0,277547.0,122205.0,123903.0,155342.0,157626.0,1.78,55116.0,1562710.0,1658314.0,68.27187035706906,30.06036425176862,30.47804354884732,7.9287263791746385,7.471624794821728,-0.2647823185475485,2.96730812333899
