,營業收入合計,營業毛利（毛損）,營業利益（損失）,繼續營業單位稅前淨利（淨損）,營業費用合計,本期淨利（淨損）,基本每股盈餘合計,本期現金及約當現金增加（減少）數,股東權益總額,資產總額,營業毛利率(%),營業利益率(%),純益率(%),股東權益率(%),總資產報酬率(%),營收成長率,淨利成長率
2010-01-01,10981416.0,631250.0,260581.0,264270.0,370669.0,186337.0,2.58,261655.0,934971.0,2517825.0,5.748347936186008,2.372927134351344,2.406520252033071,28.265047792926197,10.495963778260998,,
2011-01-01,11538285.0,457955.0,136054.0,123056.0,321901.0,99056.0,1.28,-213298.0,1165394.0,2610337.0,3.969004059095437,1.1791527077030945,1.0665016508085907,10.559175695086811,4.714180582813636,0.050710127000015204,-0.5343550157036364
2012-01-01,12063476.0,507192.0,165972.0,168922.0,341220.0,140496.0,1.61,127312.0,1298348.0,2966882.0,4.204360335279815,1.3758223583318772,1.400276338262703,13.010533385502193,5.6935867351650655,0.04551724974725446,0.3727246131842412
2013-01-01,12777437.0,406549.0,68916.0,61221.0,337633.0,38153.0,0.45,378263.0,1407839.0,2956585.0,3.1817726825810215,0.5393569931121553,0.4791336478512866,4.348579631619809,2.070665987955699,0.059183688018279224,-0.63757829057198
2014-01-01,15749786.0,632254.0,173413.0,180546.0,458841.0,136851.0,1.17,54148.0,1567446.0,5065751.0,4.014365655507954,1.1010498809317155,1.1463393851827575,11.51848293338335,3.5640520033456045,0.23262482139414975,1.9490860979075806
2015-01-01,18319441.0,681538.0,153087.0,130383.0,528451.0,87278.0,0.93,-191716.0,1834091.0,6499504.0,3.7202991073799687,0.8356532276285068,0.7117193150162169,7.108862101171642,2.0060453843862547,0.1631549152477374,-0.2778405503306637
2016-01-01,15024957.0,554309.0,-397624.0,-437862.0,951933.0,-471290.0,-2.76,170123.0,1361736.0,4329021.0,3.689255150613742,-2.646423547168887,-2.9142313019597994,-32.15469077706692,-10.114573248778418,-0.1798353999993777,-4.358275235268401
2017-01-01,8328162.0,527071.0,111203.0,93212.0,415868.0,55529.0,0.48,-280844.0,1471113.0,3210904.0,6.328779387336605,1.3352646118075033,1.1192385546774908,6.3361550064475,2.9029830851373943,-0.4457114253305351,-1.212879857123934
2018-01-01,8559738.0,398361.0,44527.0,-237729.0,353834.0,-219956.0,-2.22,-164541.0,1105149.0,3245745.0,4.653892443904241,0.5201911553834943,-2.7772929498543064,-21.51103606843964,-7.32432769672294,0.027806375524395355,-3.5504119641247907
2019-01-01,9812498.0,444156.0,144906.0,141697.0,299250.0,138461.0,1.28,141302.0,1333896.0,3808639.0,4.5264314958331715,1.4767493455794845,1.44404615420049,10.622792181699323,3.72041036181166,0.1463549468453358,-1.5960442352426503
