,營業收入合計,營業毛利（毛損）,營業利益（損失）,繼續營業單位稅前淨利（淨損）,營業費用合計,本期淨利（淨損）,基本每股盈餘合計,本期現金及約當現金增加（減少）數,股東權益總額,資產總額,營業毛利率(%),營業利益率(%),純益率(%),股東權益率(%),總資產報酬率(%),營收成長率,淨利成長率
2010-01-01,16988016.0,6004527.0,3559661.0,3854027.0,2444866.0,3331257.0,5.01,6365821.0,32067155.0,53883237.0,35.34566367255599,20.953953657684334,22.686739875921944,12.01861219057319,7.152552843104062,,
2011-01-01,21844638.0,7752763.0,5087353.0,5187116.0,2665410.0,4447197.0,6.66,3523364.0,32853877.0,58093554.0,35.49046223608741,23.288795172527006,23.74548848097185,15.788444085305366,8.92890113075196,0.28588517929345025,0.34589508584138096
2012-01-01,35913842.0,16890826.0,13213277.0,13705148.0,3677549.0,10664784.0,14.93,22950719.0,56004835.0,89278307.0,47.03152060422831,36.791599740289556,38.16118587368068,24.471365731190886,15.351039306782555,0.6440575485846916,1.6421518238651305
2013-01-01,37028798.0,16039025.0,12158274.0,13951085.0,3880751.0,10909043.0,14.51,5527784.0,61210115.0,100925843.0,43.31500309569865,32.83464399789591,37.6763107460307,22.792123491354328,13.823104752268456,0.031045300026658174,0.017944862762518055
2014-01-01,43245550.0,18320726.0,13915661.0,17528275.0,4405065.0,13817120.0,18.38,-6021173.0,73680106.0,105379036.0,42.36441899802407,32.17824955400035,40.53197381002207,23.78969840244258,16.633550339177518,0.1678896517245847,0.25640944772395846
2015-01-01,55277365.0,26101348.0,20024925.0,23544603.0,6076423.0,17887757.0,23.52,8740728.0,96089159.0,136964704.0,47.21887159418688,36.22626548859556,42.5935697188171,24.502871338482628,17.190270421786916,0.27822088052990424,0.34323560076504966
2016-01-01,82413385.0,38146556.0,29425687.0,34696998.0,8720869.0,25181351.0,32.61,17559558.0,115965462.0,171579672.0,46.286845273980674,35.704985300628046,42.101168396371534,29.92011362831461,20.222091344247353,0.49090654013627466,0.4736709724942061
2017-01-01,79113653.0,34397630.0,27490819.0,32625048.0,6906811.0,22068278.0,28.58,-36011655.0,122830052.0,186347584.0,43.47875328168704,34.74851426718976,41.23820195737896,26.561128542060704,17.507631330492593,-0.04003878738872335,-0.05971554080845842
2018-01-01,93295960.0,41969517.0,33433242.0,32745218.0,8536275.0,21857599.0,28.35,-12650229.0,133134679.0,213863962.0,44.985353063519575,35.83568034457226,35.09821647153853,24.59555860723561,15.311236962868948,0.17926497465614433,0.003683366228304008
2019-01-01,95416141.0,38624196.0,29604362.0,41319136.0,9019834.0,27994853.0,36.31,12287736.0,151324315.0,257159913.0,40.479729734615866,31.026576520213702,43.30413656112963,27.305021007364218,16.067487159244763,0.02272532486937262,0.26183725513752876
