,營業收入合計,營業毛利（毛損）,營業利益（損失）,繼續營業單位稅前淨利（淨損）,營業費用合計,本期淨利（淨損）,基本每股盈餘合計,本期現金及約當現金增加（減少）數,股東權益總額,資產總額,營業毛利率(%),營業利益率(%),純益率(%),股東權益率(%),總資產報酬率(%),營收成長率,淨利成長率
2010-01-01,73353128.0,6321010.0,985674.0,1002069.0,5335336.0,832899.0,0.69,4787882.0,22610766.0,40497676.0,8.617233064689483,1.3437381975039975,1.3660889825993514,4.431822433614147,2.4743864314584374,,
2011-01-01,67898812.0,4043825.0,-615244.0,206106.0,4659069.0,101666.0,0.12,-1328895.0,21119409.0,36539119.0,5.95566384872831,-0.9061189465288435,0.30354875723009705,0.9759079906071235,0.5640694292601856,-0.0743569653907602,-0.7943195528451634
2012-01-01,72703933.0,4468909.0,161961.0,685551.0,4306948.0,446364.0,0.36,1411399.0,22377424.0,38602539.0,6.14672248886453,0.22276786594199793,0.9429352329536286,3.0635831899149784,1.7759220449204132,0.07076885233279184,2.3262059328694944
2013-01-01,66950240.0,4531282.0,614276.0,734088.0,3917006.0,372945.0,0.31,-1443295.0,19511634.0,35966388.0,6.768134064941365,0.9175112740447234,1.096468063445329,3.762309194606664,2.041038983397499,-0.07913867603283575,0.07079998424624856
2014-01-01,63441903.0,5664131.0,1133802.0,4029715.0,4530329.0,3508984.0,3.44,-379469.0,18386305.0,34751036.0,8.928059739948218,1.7871500481314375,6.351819238461369,21.916937633744247,11.59595644860775,-0.05240215718420127,4.489416800165648
2015-01-01,55895307.0,5573556.0,1614329.0,2036910.0,3959227.0,1302128.0,2.09,-1590065.0,16218009.0,32472991.0,9.971420319777472,2.888129767316601,3.6441520931265305,12.55955647823355,6.272628228178919,-0.11895286306276154,-0.4945275286217512
2016-01-01,48386567.0,5471719.0,1546418.0,1689500.0,3925301.0,1111205.0,2.07,-241926.0,14453801.0,26244275.0,11.30834307794558,3.1959655248945436,3.4916715624813808,11.68896679842209,6.43759448489242,-0.13433578600793805,-0.17055736385014553
2017-01-01,29945931.0,4245061.0,-1792084.0,-1335092.0,6037145.0,-878808.0,-1.7,-302755.0,11975590.0,23384524.0,14.175752291688642,-5.9843990156792914,-4.458341936338529,-11.148444460773959,-5.709297311332914,-0.3811106499868031,-1.790229061852619
2018-01-01,29947340.0,3033483.0,-2845.0,375801.0,3036328.0,224119.0,0.4,-175719.0,11760322.0,21920719.0,10.12939045671502,-0.009500009015825778,1.2548727199143563,3.1954992388813843,1.7143643874090078,4.705146752659317e-05,-1.281479478567769
2019-01-01,31796016.0,2516987.0,-323584.0,29300.0,2840571.0,22014.0,0.04,-703375.0,11171364.0,23500383.0,7.916045205160294,-1.0176872473582854,0.09214990959873715,0.2622777308124594,0.12467881906435313,0.06173089162509915,-0.9220332037434706
