,營業收入合計,營業毛利（毛損）,營業利益（損失）,繼續營業單位稅前淨利（淨損）,營業費用合計,本期淨利（淨損）,基本每股盈餘合計,本期現金及約當現金增加（減少）數,股東權益總額,資產總額,營業毛利率(%),營業利益率(%),純益率(%),股東權益率(%),總資產報酬率(%),營收成長率,淨利成長率
2010-01-01,20300545.0,8360091.0,2250636.0,2260364.0,6109455.0,2094641.0,4.41,3080309.0,17100187.0,22999297.0,41.18160867109725,11.086579202676578,11.13449909842322,13.218358372338269,9.82796995925571,,
2011-01-01,22282897.0,8475005.0,1973812.0,1784338.0,6501193.0,1671770.0,3.46,-2264093.0,16843171.0,21113008.0,38.0336766803706,8.857968512801545,8.007657173122508,10.593836516888654,8.451367990766641,0.09765018623884236,-0.21059705427975317
2012-01-01,21896274.0,8397488.0,1381010.0,1731147.0,7016478.0,1592533.0,3.24,3429520.0,17273659.0,25546437.0,38.351219024752794,6.307054798455663,7.906125946359641,10.021889398187147,6.776471411649304,-0.01735066136149177,-0.02980993511319041
2013-01-01,24613536.0,10123444.0,2292927.0,2450937.0,7830517.0,2253536.0,4.53,263231.0,18133108.0,26512142.0,41.12958008146412,9.315715547737636,9.957679384221755,13.516364651884277,9.244583104601658,0.1240970039012117,0.41578791402463233
2014-01-01,28180010.0,12171922.0,2511069.0,3257532.0,9667379.0,3035329.0,6.02,5326782.0,19523759.0,34129182.0,43.19346231601763,8.91081656819852,11.559726203077997,16.6849631774291,9.544711619516693,0.14489888815650054,0.3290965863259643
2015-01-01,31263298.0,13651861.0,2817465.0,4286142.0,10841230.0,3892351.0,7.71,5093195.0,22106156.0,41074578.0,43.66737316069469,9.012053046994595,13.709820377875682,19.388906872818595,10.435023824225292,0.10941401369268489,0.3157635903499951
2016-01-01,31745809.0,13590365.0,1820105.0,2622734.0,11777336.0,2427873.0,4.81,5937029.0,22289881.0,46947448.0,42.80995012601506,5.733370978197469,8.261670068008033,11.766478250826014,5.586531561843362,0.015433784369134784,-0.38808980197109666
2017-01-01,38914031.0,16896737.0,3342764.0,3335386.0,13560755.0,3039837.0,6.02,10328400.0,22824772.0,55519808.0,43.42068031965128,8.590125243000397,8.571165500690483,14.613009058754233,6.0075604007852474,0.2258005773297509,0.27172103614014986
2018-01-01,41688021.0,17903422.0,3204237.0,3626353.0,14705409.0,3392160.0,6.71,-28279889.0,21859112.0,52310913.0,42.94620269933178,7.686229576597076,8.698789035823983,16.589662928667916,6.932306840066049,0.07128508480655738,0.08723637983729615
2019-01-01,45805746.0,20460870.0,3770758.0,4657201.0,16696410.0,4350781.0,8.57,-5284705.0,24646899.0,58252314.0,44.66878456689691,8.232063287431233,10.167285562820002,18.895687445304983,7.994877250713165,0.09877477753141606,0.284265762323745
