,營業收入合計,營業毛利（毛損）,營業利益（損失）,繼續營業單位稅前淨利（淨損）,營業費用合計,本期淨利（淨損）,基本每股盈餘合計,本期現金及約當現金增加（減少）數,股東權益總額,資產總額,營業毛利率(%),營業利益率(%),純益率(%),股東權益率(%),總資產報酬率(%),營收成長率,淨利成長率
2010-01-01,2919897.0,723463.0,431258.0,430054.0,292205.0,436004.0,3.06,-83266.0,1912047.0,5921115.0,24.77700412035082,14.769630572585266,14.728396241374266,22.491811132257734,7.2630577180142595,,
2011-01-01,2600168.0,532764.0,289187.0,228245.0,243577.0,178481.0,1.1,522499.0,2284930.0,6280823.0,20.489599133594442,11.121858279926528,8.778086646708982,9.989146275815889,3.6339982833459885,-0.10950009538007677,-0.4692643249452394
2012-01-01,5336183.0,438003.0,217324.0,216404.0,220679.0,187875.0,1.05,-455009.0,2382221.0,8391443.0,8.208170521888023,4.072648932767111,4.055408144735666,9.084127795028254,2.5788651606165947,1.052245470292689,-0.05187846393130191
2013-01-01,3830002.0,425565.0,206773.0,184128.0,218792.0,177508.0,1.05,-102524.0,2394332.0,8582046.0,11.111351900077336,5.3987700267519445,4.807517071792652,7.690161598308004,2.1455023662189645,-0.28225812345641066,-0.14914696586015042
2014-01-01,8176431.0,1747516.0,1243499.0,1251357.0,504017.0,1260711.0,7.0,-43841.0,3066446.0,7024881.0,21.37260132201935,15.208334785678495,15.304440286966281,40.808055970984,17.813212778978034,1.1348372664035162,5.7961255213764336
2015-01-01,3691612.0,439204.0,233089.0,229426.0,206115.0,179076.0,0.94,217167.0,3027671.0,7130528.0,11.89734999236106,6.314016749322518,6.214791803689012,7.5776397105233695,3.217517692939429,-0.5485056988801105,-0.8166582358191947
2016-01-01,2514096.0,301672.0,146653.0,141627.0,155019.0,137872.0,0.7,-288977.0,3045963.0,8189468.0,11.99922357777905,5.83322991643915,5.633317104836092,4.649662520523066,1.7293797350450602,-0.31897068272613693,-0.382689843348182
2017-01-01,2887603.0,165833.0,44915.0,41287.0,120918.0,52800.0,0.22,32810.0,2973722.0,9105178.0,5.742929343126462,1.5554423513204552,1.429801811398589,1.3883947457092494,0.45344528135529033,0.14856513036892793,-0.708480727544889
2018-01-01,3901472.0,443055.0,268430.0,232837.0,174625.0,208562.0,1.0,68749.0,3115524.0,9154587.0,11.35609841618753,6.880223669425284,5.967926977304976,7.4734458794090495,2.5433916352534527,0.35111093872668775,4.639474895245477
2019-01-01,1070737.0,-65425.0,-204369.0,-203895.0,138944.0,-135144.0,-0.68,12942.0,2829561.0,10683285.0,-6.110277313663392,-19.08675986726899,-19.042491293380166,-7.205888121867668,-1.9085421759318413,-0.7255556364367091,-1.8756984499886187
