,營業收入合計,營業毛利（毛損）,營業利益（損失）,繼續營業單位稅前淨利（淨損）,營業費用合計,本期淨利（淨損）,基本每股盈餘合計,本期現金及約當現金增加（減少）數,股東權益總額,資產總額,營業毛利率(%),營業利益率(%),純益率(%),股東權益率(%),總資產報酬率(%),營收成長率,淨利成長率
2010-01-01,99193.0,11798.0,-243582.0,-268604.0,255380.0,-268695.0,-2.45,-21498.0,2011193.0,2165873.0,11.893984454548203,-245.56369905134434,-270.78926940409104,-13.355456189435822,-12.401650512287656,,
2011-01-01,107904.0,9292.0,-218677.0,-224723.0,227969.0,-224745.0,-1.63,90583.0,1822167.0,1906842.0,8.611358244365363,-202.65884489916962,-208.26197360616843,-12.332733498082229,-11.78508759509178,0.0878186968838528,-0.16336688954743783
2012-01-01,155092.0,10672.0,-193439.0,-188510.0,204111.0,-183152.0,-1.28,31339.0,1562853.0,1650406.0,6.881077038145101,-124.72532432362726,-121.5472106878498,-12.061914972169488,-11.422037971262828,0.4373146500593119,-0.16114505413331082
2013-01-01,177711.0,15797.0,-137740.0,-111977.0,153537.0,-111988.0,-0.76,1197439.0,2782841.0,2883217.0,8.889151487527503,-77.5078638913742,-63.010730905796486,-4.023837509940381,-3.883752072771491,0.14584246769659304,-0.40598907219776137
2014-01-01,144988.0,-1391.0,-240355.0,-192239.0,238964.0,-192263.0,-1.12,-18134.0,2739334.0,2823921.0,-0.9593897425993876,-165.7757883411041,-132.5895936215411,-7.017727666651822,-6.807520465338797,-0.18413604110043835,0.7167721942898988
2015-01-01,90732.0,1843.0,-345700.0,-347260.0,347543.0,-347284.0,-1.97,-47612.0,2388431.0,2489184.0,2.0312568884186395,-381.0122117885641,-382.7315610809857,-14.539251918937579,-13.950756553151555,-0.3742102794714045,0.8063972450959482
2016-01-01,20978.0,2704.0,-266450.0,-237173.0,269154.0,-242162.0,-1.24,14642.0,2296630.0,2339826.0,12.889693965106302,-1270.1401468204785,-1130.5796548765375,-10.327000866486983,-10.13635201933819,-0.7687916060485827,-0.3170160686517307
2017-01-01,25021.0,12490.0,-239230.0,-213913.0,251720.0,-229090.0,-1.19,-535895.0,2315366.0,2424975.0,49.91806882218936,-956.1168618360578,-854.9338555613285,-9.238841720920147,-8.82124557985134,0.19272571265134908,-0.09807187158740671
2018-01-01,53996.0,24213.0,-268353.0,-243916.0,245565.0,-243916.0,-1.26,-197828.0,2077527.0,2192234.0,44.84221053411363,-496.98681383806206,-451.72975775983406,-11.740689772022217,-11.126366984546358,1.1580272571040324,0.1402579553369827
2019-01-01,107483.0,55067.0,-268907.0,-208772.0,285276.0,-208772.0,-1.12,62478.0,1944808.0,2068339.0,51.23321827637859,-250.18561074774618,-194.23722821283366,-10.734838606176034,-10.093703208226504,0.9905733758056152,-0.1440823890191706
