,營業收入合計,營業毛利（毛損）,營業利益（損失）,繼續營業單位稅前淨利（淨損）,營業費用合計,本期淨利（淨損）,基本每股盈餘合計,本期現金及約當現金增加（減少）數,股東權益總額,資產總額,營業毛利率(%),營業利益率(%),純益率(%),股東權益率(%),總資產報酬率(%),營收成長率,淨利成長率
2010-01-01,4002460.0,214932.0,-11594.0,-52358.0,226526.0,-62311.0,-0.31,-30191.0,2004388.0,3626432.0,5.369997451567286,-0.28967185181113614,-1.308145490523328,-2.612168901430262,-1.4437882745354111,,
2011-01-01,5160834.0,158001.0,-64000.0,-110593.0,222001.0,-75530.0,-0.38,166710.0,1890730.0,3899484.0,3.061540053409972,-1.240109641193652,-2.1429288366957744,-5.849222258069634,-2.8360931856625133,0.28941550946168104,1.1122464570839221
2012-01-01,5264906.0,31615.0,-157398.0,-220024.0,189013.0,-195053.0,-1.02,-68374.0,1717833.0,3680983.0,0.6004855547278527,-2.9895690445375473,-4.179067964366316,-12.808229903605298,-5.977316385324246,0.020165732902860167,0.9894930058864486
2013-01-01,4308142.0,180220.0,-9286.0,18091.0,189506.0,12575.0,0.07,7075.0,1746368.0,3536996.0,4.183241870857553,-0.2155453557473268,0.419925805602508,1.0359214094623814,0.511479232659579,-0.18172480192428886,-1.0822228484165364
2014-01-01,3414834.0,85208.0,-110434.0,-12837.0,195642.0,3266.0,0.02,-51948.0,1747813.0,3547328.0,2.4952311005454435,-3.23394929299638,-0.37591871230051005,-0.7344607232009374,-0.36187801071679865,-0.20735342521207523,-1.7095793488474933
2015-01-01,3834751.0,67892.0,-160668.0,-228170.0,228560.0,-189538.0,-1.0,-139240.0,1567051.0,3852523.0,1.7704408969448082,-4.189789636928187,-5.950060382016981,-14.56047059093801,-5.922612272528937,0.1229684956867596,16.774402118875127
2016-01-01,3487824.0,72886.0,-134940.0,357278.0,207826.0,191559.0,1.01,64646.0,1760960.0,3923339.0,2.0897270045736254,-3.868887879663653,10.243578804435085,20.28881973469017,9.106477926072664,-0.09046923776798022,-2.5658412587106105
2017-01-01,2935631.0,209866.0,38460.0,34617.0,171406.0,21368.0,0.11,113807.0,1742346.0,3455129.0,7.148923008375371,1.3101101603028444,1.179201336952771,1.9868039987465176,1.0019018103231458,-0.15832020193679497,-0.9031090635303601
2018-01-01,2866521.0,55879.0,-109030.0,-107276.0,164909.0,-110177.0,-0.58,-19590.0,1578630.0,3428051.0,1.9493664968789692,-3.8035653672169154,-3.742376211442372,-6.79551256469217,-3.1293583438519437,-0.023541787097901556,-4.098939827252506
2019-01-01,3062760.0,215237.0,23544.0,25797.0,191693.0,10481.0,0.06,-114769.0,1607661.0,3099245.0,7.027550314095783,0.76871841084512,0.8422795125964815,1.6046293341693305,0.8323640112349944,0.06845894378586448,-1.2404731720049218
