,營業收入合計,營業毛利（毛損）,營業利益（損失）,繼續營業單位稅前淨利（淨損）,營業費用合計,本期淨利（淨損）,基本每股盈餘合計,本期現金及約當現金增加（減少）數,股東權益總額,資產總額,營業毛利率(%),營業利益率(%),純益率(%),股東權益率(%),總資產報酬率(%),營收成長率,淨利成長率
2010-01-01,164726209.0,4217360.0,-3454571.0,-3231678.0,7671931.0,-2397073.0,-0.74,-22395743.0,94689799.0,180566358.0,2.5602240381796197,-2.0971592929695846,-1.961848099108503,-3.412910402312714,-1.7897453522322249,,
2011-01-01,493084954.0,21621735.0,-4596422.0,-13412565.0,26218157.0,-14214041.0,-2.29,22652544.0,262917550.0,711395681.0,4.3849918405743935,-0.9321764865694928,-2.7201326852897645,-5.101433890586612,-1.8853874655446496,1.993360661872574,3.150340782714119
2012-01-01,510081200.0,-35208648.0,-62700308.0,-69730270.0,27491660.0,-64760598.0,-8.81,-5444794.0,198667943.0,683665076.0,-6.902557475162778,-12.292220924825301,-13.67042541462026,-35.09890370184182,-10.199478143300682,0.03446920426616784,4.198876575807834
2013-01-01,483609931.0,4737345.0,-19344622.0,-30070705.0,24081967.0,-29473396.0,-3.91,-12820242.0,172441946.0,570858240.0,0.9795797597051413,-4.000046475472399,-6.21796681011499,-17.438161478414308,-5.267630892040728,-0.05189618633268589,-0.5687567967254393
2014-01-01,422730500.0,37759115.0,15349268.0,5643353.0,22409847.0,5095019.0,0.57,3239841.0,194577854.0,508200885.0,8.932195571410153,3.6309819140090434,1.3349765394264195,2.9003059104557707,1.1104571374369017,-0.12588540287854433,-1.1876694610252736
2015-01-01,428661898.0,50385001.0,28173396.0,22534340.0,22211605.0,21676908.0,2.31,26851923.0,229171436.0,482516555.0,11.754019014771403,6.572404995976573,5.256902958984239,9.832961905426993,4.670169296056588,0.014031156966435976,2.9930764564966963
2016-01-01,364132984.0,46640105.0,22430709.0,14859187.0,24209396.0,10814141.0,1.09,-18466951.0,232264723.0,387442336.0,12.808536180287364,6.160032182088728,4.080703383904381,6.3975221067040815,3.8351996205184973,-0.15053568861863253,-0.3405980827483742
2017-01-01,287089277.0,26088491.0,6413249.0,4992120.0,19675242.0,1870687.0,0.19,-17137951.0,226006363.0,371479548.0,9.08723978569217,2.2338866386848717,1.7388737232425437,2.208840465257166,1.343847871808006,-0.21158123648584382,-0.6640381469053456
2018-01-01,329174401.0,68738677.0,47022209.0,48941189.0,21716468.0,37028609.0,3.72,30604116.0,264325048.0,414858758.0,20.88214538894232,14.284892402675018,14.867859970678582,18.515532058089327,11.797072631644912,0.14659246224650868,8.803688412938792
2019-01-01,279376115.0,26813558.0,4835296.0,6569430.0,21978262.0,2222762.0,0.22,-32141627.0,254990705.0,411919604.0,9.597655833964188,1.7307478128543667,2.3514644406877805,2.576340968977673,1.5948330538791256,-0.1512823775139185,-0.8657688925375311
