,營業收入合計,營業毛利（毛損）,營業利益（損失）,繼續營業單位稅前淨利（淨損）,營業費用合計,本期淨利（淨損）,基本每股盈餘合計,本期現金及約當現金增加（減少）數,股東權益總額,資產總額,營業毛利率(%),營業利益率(%),純益率(%),股東權益率(%),總資產報酬率(%),營收成長率,淨利成長率
2010-01-01,2310319.0,339808.0,94133.0,89410.0,245675.0,68008.0,0.51,120065.0,1582340.0,3178351.0,14.70827188799469,4.074458981638466,3.8700283380779883,5.6504923088590315,2.8130939597294318,,
2011-01-01,2384784.0,364346.0,84866.0,73391.0,279480.0,49576.0,0.36,-25830.0,1536070.0,3365280.0,15.277945507853122,3.558645143543399,3.0774694898992947,4.777842155630928,2.1808289354823374,0.032231479722064416,-0.1791634045408791
2012-01-01,1762397.0,151999.0,-121065.0,-77641.0,273064.0,-90002.0,-0.66,94084.0,1503784.0,3300101.0,8.62456075447246,-6.869337612354083,-4.405420572095845,-5.1630420326323465,-2.352685569320454,-0.2609825460083597,-2.057909007916502
2013-01-01,1879126.0,56053.0,-239404.0,-187241.0,295457.0,-177085.0,-1.29,218119.0,1279658.0,3082433.0,2.982929297982147,-12.74017814664903,-9.964259980437715,-14.632112642596692,-6.074454821889073,0.06623309050117543,1.411625301065159
2014-01-01,1345606.0,105028.0,-148081.0,-20136.0,253109.0,-21448.0,-0.16,-181926.0,1265678.0,3014699.0,7.805256516394844,-11.004781488786465,-1.4964261455433463,-1.5909259701124616,-0.667927378487869,-0.2839192262785998,-0.892459450654504
2015-01-01,1272684.0,155270.0,-80357.0,-111814.0,235627.0,-124509.0,-0.87,92677.0,1623222.0,3370716.0,12.200200521103431,-6.31397896099896,-8.785684427556252,-6.888398506180916,-3.317218062868542,-0.05419268344522843,4.552940007945967
2016-01-01,1174065.0,151170.0,-75957.0,-95044.0,227127.0,-87769.0,-0.55,201097.0,1862854.0,3339351.0,12.875777746547252,-6.469573660742804,-8.09529285005515,-5.102063822500314,-2.846181788018091,-0.07748899176857726,-0.1499812188098092
2017-01-01,2046312.0,281367.0,5238.0,28678.0,276129.0,10072.0,0.04,-117649.0,1851568.0,3540515.0,13.749956018437071,0.25597269624573377,1.40144806852523,1.5488494076372028,0.8099951560719274,0.7429290541835418,-1.3017339337569966
2018-01-01,2163439.0,206428.0,-72372.0,47814.0,278800.0,256.0,0.01,103102.0,1713143.0,4015902.0,9.541660291785439,-3.3452295165243853,2.210092357584383,2.7910104410431584,1.1906167032960466,0.05723809467959917,0.6672710788757934
2019-01-01,2626834.0,210643.0,-70228.0,20998.0,280871.0,3502.0,0.02,-240198.0,1703223.0,3968060.0,8.018892705058638,-2.6734845064438786,0.7993653196205014,1.2328391525948157,0.5291754660967828,0.21419369808901467,-0.5608399213619442
