,營業收入合計,營業毛利（毛損）,營業利益（損失）,繼續營業單位稅前淨利（淨損）,營業費用合計,本期淨利（淨損）,基本每股盈餘合計,本期現金及約當現金增加（減少）數,股東權益總額,資產總額,營業毛利率(%),營業利益率(%),純益率(%),股東權益率(%),總資產報酬率(%),營收成長率,淨利成長率
2010-01-01,148278160.0,48582443.0,6554897.0,5551934.0,42027546.0,4406002.0,3.9,1723251.0,21793786.0,66693803.0,32.7643956466684,4.4206759781750735,3.7442695539248665,25.474848656401416,8.324512548789578,,
2011-01-01,169916919.0,53955791.0,7650829.0,7890886.0,46304962.0,6368415.0,5.51,-50104.0,23397223.0,69088332.0,31.754219248761213,4.502688163737243,4.643967208468511,33.725737451833496,11.421445230433411,0.14593355488090753,0.42128598790979854
2012-01-01,189251568.0,60367967.0,8919750.0,8961658.0,51448217.0,7158919.0,6.11,5573193.0,24223804.0,74373659.0,31.898265170516314,4.713170989420812,4.735315059582492,36.99525475024485,12.049505322845553,0.11378883935625028,0.13569730952899328
2013-01-01,208263975.0,63219746.0,8727160.0,9473728.0,54492586.0,7623507.0,6.53,3644904.0,26634304.0,81212740.0,30.355584061045604,4.190431878581017,4.548903861073429,35.5696473239924,11.665322460490806,0.10046102762012521,0.05714009617416771
2014-01-01,200610839.0,63422059.0,10196565.0,11292796.0,53225494.0,9242293.0,7.73,983299.0,27498440.0,83497968.0,31.614472735443773,5.082758763598013,5.629205309290391,41.06704234858414,13.52463571329065,-0.03674728670669036,0.19201184581191266
2015-01-01,207989021.0,66938168.0,10597280.0,12609776.0,56340888.0,10242755.0,8.74,1361386.0,30297909.0,87829373.0,32.18351030172886,5.09511509263751,6.062712319800765,41.619294585642855,14.357128565633731,0.03677858104167542,0.11662125128267609
2016-01-01,205481317.0,66280867.0,9609813.0,11681803.0,56671054.0,9442454.0,7.92,1539517.0,31091502.0,89382712.0,32.256395845467544,4.67673321365757,5.685092528387873,37.572334073792895,13.069421075520735,-0.012056905638302862,-0.07359155309340948
2017-01-01,215359089.0,70606642.0,10404620.0,13361858.0,60202022.0,11138569.0,9.46,9013319.0,33260930.0,95118517.0,32.785540804363265,4.83128901051397,6.204455108927397,40.17283341145302,14.047588651955117,0.04807138743421624,0.14381812465079236
2018-01-01,221132082.0,73434010.0,10422160.0,41381688.0,63011850.0,32318072.0,29.83,3779658.0,59506410.0,139881260.0,33.20821173293163,4.713092693623714,18.713561427056973,69.54156367356055,29.583439554376334,0.02680635875089532,2.0970010308446625
2019-01-01,244887853.0,84076692.0,12834824.0,15402347.0,71241868.0,11744278.0,9.82,12747357.0,44025027.0,127695080.0,34.33273270601952,5.241102750817126,6.289551242053642,34.98543453477041,12.061817103681676,0.10742797148719463,-0.6277980008935353
