,營業收入合計,營業毛利（毛損）,營業利益（損失）,繼續營業單位稅前淨利（淨損）,營業費用合計,本期淨利（淨損）,基本每股盈餘合計,本期現金及約當現金增加（減少）數,股東權益總額,資產總額,營業毛利率(%),營業利益率(%),純益率(%),股東權益率(%),總資產報酬率(%),營收成長率,淨利成長率
2010-01-01,10542452.0,2283233.0,1441048.0,1392963.0,842185.0,1317073.0,2.46,505120.0,9114557.0,24527377.0,21.657513830748293,13.669002239706666,13.212893926384488,15.282838211445712,5.679217145804054,,
2011-01-01,14666181.0,3123214.0,2157015.0,2001454.0,966199.0,1858958.0,3.51,-94918.0,11117556.0,28529589.0,21.295346075437088,14.707407470288278,13.646729165554413,18.00264374652127,7.015362191162305,0.391154638408598,0.4368321340911423
2012-01-01,15175879.0,2557930.0,1536811.0,1275518.0,1021119.0,1099267.0,2.02,739803.0,11517842.0,31342676.0,16.85523454687534,10.1266687748367,8.404903597346816,11.074279365874268,4.069588697531761,0.03475328717135029,-0.36270431396374836
2013-01-01,13947153.0,2404738.0,1386420.0,1243388.0,1018318.0,1118277.0,2.11,72124.0,12212734.0,39141470.0,17.241784040083306,9.940523345517182,8.914995053112273,10.181078209023466,3.1766512601596206,-0.0809657219855272,-0.025189766040149997
2014-01-01,7284392.0,2295916.0,1071690.0,1378152.0,1224226.0,1220220.0,2.42,-53990.0,10948808.0,39274381.0,31.51829281016178,14.712140697535222,18.919245422267224,12.587233240367354,3.5090355720692328,-0.4777147708926689,0.10838451070784028
2015-01-01,13165659.0,4971171.0,3465493.0,3337943.0,1505678.0,3032005.0,5.82,818734.0,13375745.0,42138903.0,37.75861884315855,26.322214482389374,25.353406160679082,24.95519314998903,7.921285943300423,0.8073792569098424,1.422042706464889
2016-01-01,10760103.0,2888795.0,1313675.0,1049800.0,1575120.0,702498.0,1.16,346611.0,12979193.0,41643833.0,26.847280179381183,12.208758596455814,9.75641218304323,8.088330299117981,2.5209014741750595,-0.18271443913289875,-0.6854949290625993
2017-01-01,11689095.0,3125124.0,1502153.0,976139.0,1622971.0,812880.0,1.49,681481.0,13243469.0,43068663.0,26.735380283931303,12.850892220484136,8.350851798193103,7.370719861993863,2.266471564255431,0.0863367200109515,-0.07016669841874645
2018-01-01,9932819.0,2798915.0,842741.0,730386.0,1956174.0,477050.0,0.7,2897880.0,13061408.0,50105551.0,28.178455683124803,8.484409108834058,7.353259935573174,5.591939245753597,1.4576947771714954,-0.15024909969505762,-0.2517602513576448
2019-01-01,14435680.0,3999126.0,1909901.0,1080418.0,2089225.0,673313.0,1.03,-1422348.0,13567563.0,51163308.0,27.703066291300445,13.230419349833191,7.484358201345555,7.963242919896521,2.1117047396544417,0.4533316272047241,0.4792424827420021
