,營業收入合計,營業毛利（毛損）,營業利益（損失）,繼續營業單位稅前淨利（淨損）,營業費用合計,本期淨利（淨損）,基本每股盈餘合計,本期現金及約當現金增加（減少）數,股東權益總額,資產總額,營業毛利率(%),營業利益率(%),純益率(%),股東權益率(%),總資產報酬率(%),營收成長率,淨利成長率
2010-01-01,8451927.0,671622.0,272825.0,351841.0,398797.0,299001.0,0.45,-227345.0,6894900.0,13357350.0,7.946377198951198,3.227962096691086,4.162849489826403,5.102916648537325,2.634062894211801,,
2011-01-01,9005472.0,1413416.0,1025772.0,1097903.0,387644.0,959041.0,1.91,435433.0,7126160.0,16609843.0,15.69507961381702,11.390541217606362,12.191509784273384,15.406656600469256,6.6099541097408325,0.06549334843994759,2.120452136050091
2012-01-01,8193981.0,1220452.0,810943.0,132800.0,409509.0,112140.0,0.22,-550098.0,6845418.0,16825566.0,14.894493897410793,9.896813282823087,1.6207018297943334,1.93998379646064,0.7892750829303454,-0.09011087925208139,-0.8790421376023201
2013-01-01,8293013.0,829079.0,288160.0,-228016.0,540919.0,-228227.0,-0.46,-84532.0,6501290.0,15931226.0,9.997319430223973,3.4747322836706034,-2.7494952678839404,-3.5072424088142506,-1.4312520580650856,0.012085944548809735,-2.716987951807229
2014-01-01,8870585.0,663555.0,287122.0,452328.0,376433.0,322378.0,0.65,782043.0,6815590.0,16532194.0,7.480397290595829,3.2367876526745416,5.099190188696687,6.636666818279855,2.736043382989578,0.06964561613493192,-2.983755525928005
2015-01-01,10015652.0,1366239.0,940962.0,1026278.0,425277.0,875940.0,1.76,411651.0,7823389.0,16704861.0,13.641039045685693,9.394915078918476,10.246741799735053,13.118074532660973,6.1435889828715124,0.12908584946765056,1.2688801047027822
2016-01-01,7913595.0,561772.0,112428.0,196388.0,449344.0,143530.0,0.29,463816.0,7666831.0,15510037.0,7.098821711245015,1.420694387317016,2.4816534078380306,2.5615277029061945,1.2661994294404326,-0.20987720020623724,-0.808640543790279
2017-01-01,8748398.0,948669.0,475340.0,527080.0,473329.0,440354.0,0.93,-164518.0,8077934.0,15712830.0,10.843916794823464,5.4334519302848365,6.024874497022198,6.524935707570773,3.3544561991697233,0.10548973001524597,1.683870704931055
2018-01-01,9431751.0,1345926.0,843339.0,809783.0,502587.0,670536.0,1.39,-82627.0,10182108.0,16389531.0,14.27016043998617,8.94148923142691,8.585712239434649,7.9529995164066225,4.940855232526178,0.07811178686657838,0.5363569097670182
2019-01-01,8552749.0,891371.0,458859.0,528575.0,432512.0,405269.0,0.78,336620.0,10753053.0,17235521.0,10.422040913395215,5.365046957416849,6.180176689389575,4.915580719261777,3.066777035634722,-0.09319605659648988,-0.3472634026646645
