,營業收入合計,營業毛利（毛損）,營業利益（損失）,繼續營業單位稅前淨利（淨損）,營業費用合計,本期淨利（淨損）,基本每股盈餘合計,本期現金及約當現金增加（減少）數,股東權益總額,資產總額,營業毛利率(%),營業利益率(%),純益率(%),股東權益率(%),總資產報酬率(%),營收成長率,淨利成長率
2010-01-01,925776.0,360353.0,178200.0,233714.0,182153.0,235517.0,2.26,235638.0,1519365.0,1898520.0,38.924426643162064,19.24871675221652,25.245199702735867,15.382347230586463,12.310325938099151,,
2011-01-01,681191.0,222387.0,84725.0,105422.0,137662.0,121622.0,1.17,-128039.0,1298231.0,1588355.0,32.64679069453354,12.43777442743665,15.476129308813533,8.12043465300089,6.6371812346736085,-0.26419457838613225,-0.5489273214270434
2012-01-01,423561.0,122516.0,7538.0,15014.0,114978.0,11440.0,0.11,-230858.0,1247732.0,1541889.0,28.925231548702545,1.779672821624276,3.544707846095368,1.2033032734593647,0.9737406518886897,-0.37820523171915077,-0.8575819088994707
2013-01-01,543779.0,167045.0,43671.0,63874.0,123374.0,55781.0,0.55,77977.0,1271602.0,1576996.0,30.719281178567027,8.031019954797813,11.746316058545842,5.023112577677606,4.050359037055262,0.2838268868002485,3.2542959904089512
2014-01-01,479206.0,146623.0,24457.0,61305.0,122166.0,50757.0,0.5,103055.0,1340204.0,1681954.0,30.597070988259745,5.103650622070675,12.793036815064921,4.574303613479739,3.6448678144586593,-0.11874860926957453,-0.04021980774650091
2015-01-01,512479.0,156462.0,37008.0,93220.0,119374.0,78150.0,0.77,19214.0,1368384.0,1717905.0,30.53042173435399,7.2213690707326545,18.19001363958328,6.812415228473878,5.426376895113525,0.06943360475453142,0.5205937525487319
2016-01-01,466611.0,145412.0,25195.0,49681.0,120217.0,41799.0,0.41,-168462.0,1337061.0,1674999.0,31.163431637916812,5.399572663310552,10.647198630122308,3.7156868684375657,2.9660316215114158,-0.089502203992749,-0.4670564256597297
2017-01-01,404612.0,142665.0,36435.0,71455.0,106230.0,60265.0,0.59,28984.0,1295284.0,1626004.0,35.259705594495465,9.004923235099305,17.660128715905607,5.516550810478629,4.3945156346478855,-0.1328708495942016,0.43827620216984364
2018-01-01,665555.0,201085.0,32782.0,85937.0,168303.0,72814.0,0.73,-126028.0,1423804.0,1872495.0,30.21313039493355,4.925513293416772,12.912080894892233,6.035732446319859,4.58943815604314,0.6449215544768816,0.20267301098593515
2019-01-01,612158.0,172574.0,-3088.0,15085.0,175662.0,-31922.0,-0.28,122034.0,1365182.0,1829774.0,28.191087921745694,-0.5044449308838568,2.4642330901499285,1.1049808743449592,0.8244187533542394,-0.08022928232828241,-0.8244644332476116
