,營業收入合計,營業毛利（毛損）,營業利益（損失）,繼續營業單位稅前淨利（淨損）,營業費用合計,本期淨利（淨損）,基本每股盈餘合計,本期現金及約當現金增加（減少）數,股東權益總額,資產總額,營業毛利率(%),營業利益率(%),純益率(%),股東權益率(%),總資產報酬率(%),營收成長率,淨利成長率
2010-01-01,18012524.0,3987235.0,1974906.0,1843146.0,2012329.0,1328503.0,5.06,2307449.0,8123553.0,20471178.0,22.135903885540973,10.964071442736175,10.232580397949782,22.68891456730817,9.00361474068566,,
2011-01-01,21366523.0,4113172.0,1858408.0,1810688.0,2254764.0,1287780.0,3.98,739734.0,8854107.0,21934303.0,19.250544414737018,8.69775583046432,8.474415795213849,20.450261104818363,8.255051459807044,0.18620372136631147,-0.017610107935019825
2012-01-01,26871131.0,5856745.0,1589850.0,1452232.0,4266895.0,931509.0,1.99,1551192.0,11300851.0,26569875.0,21.79567730141318,5.916572696549319,5.404431990599875,12.850642840968348,5.465708814964316,0.25762769169321564,-0.19796673971440693
2013-01-01,29506644.0,6173729.0,1556888.0,1611378.0,4616841.0,977122.0,1.75,-1514692.0,13376374.0,29713005.0,20.923182588978943,5.276398088511862,5.461068361417178,12.046448462042104,5.42314047333819,0.09807971983017749,0.10958717339929147
2014-01-01,8122044.0,6039789.0,948814.0,759387.0,5090975.0,190014.0,-0.79,1286875.0,13736949.0,33856762.0,74.36291898935785,11.681960846309131,9.349703104292466,5.528061580486322,2.2429404205871784,-0.7247384690715759,-0.5287344124097512
2015-01-01,8768625.0,6652111.0,1581911.0,1045186.0,5070200.0,485535.0,-0.05,-228284.0,14670813.0,39136682.0,75.86264665212619,18.040582189339833,11.919611113487006,7.124254122794695,2.6706045239093084,0.07960816267432191,0.3763548757089601
2016-01-01,8496807.0,6258106.0,1164476.0,-851841.0,5093630.0,-1339207.0,-4.01,-730695.0,12867689.0,40149460.0,73.65244379447479,13.704865839603041,-10.02542484488585,-6.619999908297442,-2.1216748618785903,-0.030998930847196626,-1.8150137870197267
2017-01-01,7616305.0,5464588.0,575167.0,-552719.0,4889421.0,-959517.0,-2.93,-531556.0,10663148.0,35846732.0,71.7485447339622,7.551785281708125,-7.257049185924146,-5.183450515738879,-1.5418950882328688,-0.10362739791547582,-0.35114769070753815
2018-01-01,7297447.0,5267260.0,984232.0,1007382.0,4283028.0,694949.0,1.06,929260.0,12926642.0,35018731.0,72.17948962150736,13.487347013277384,13.804581246016587,7.793067990898178,2.8766947608695475,-0.041865182657469746,-2.822593397368283
2019-01-01,8043875.0,5732551.0,1308248.0,440168.0,4424303.0,219589.0,0.01,-1511076.0,13079712.0,34475093.0,71.26603782381005,16.26390265885534,5.472089011825768,3.3652728745097753,1.2767710300302888,0.10228618309937709,-0.5630575094651284
