,營業收入合計,營業毛利（毛損）,營業利益（損失）,繼續營業單位稅前淨利（淨損）,營業費用合計,本期淨利（淨損）,基本每股盈餘合計,本期現金及約當現金增加（減少）數,股東權益總額,資產總額,營業毛利率(%),營業利益率(%),純益率(%),股東權益率(%),總資產報酬率(%),營收成長率,淨利成長率
2010-01-01,8051978.0,1925486.0,421513.0,391303.0,1503973.0,398650.0,0.49,584293.0,5127281.0,19065745.0,23.91320492927328,5.234900045678217,4.85971273145555,7.631783785597084,2.052387672236254,,
2011-01-01,8081600.0,2148182.0,609871.0,762658.0,1538311.0,671416.0,0.68,-183395.0,5789469.0,18908762.0,26.58114729756484,7.54641407642051,9.43696792714314,13.173194294675383,4.033357657153863,0.003678847607383018,0.9490216021855187
2012-01-01,8485009.0,2755612.0,1203656.0,1028512.0,1551956.0,970043.0,2.48,359300.0,6703506.0,16974631.0,32.476241333391634,14.1856773516681,12.121519258258889,15.342896687196223,6.059112566276109,0.049916971886755146,0.3485887514456021
2013-01-01,7407167.0,1658616.0,60297.0,297359.0,1598319.0,252184.0,0.69,-219786.0,6818508.0,16835443.0,22.392042733746923,0.8140359195357685,4.014476789844214,4.361056700380788,1.766267748344965,-0.12702897545541791,-0.7108842677576926
2014-01-01,3357187.0,1360485.0,-63995.0,827013.0,1424480.0,721762.0,1.76,894476.0,7042577.0,15958360.0,40.524552251632095,-1.9062089779330136,24.634105874948283,11.743045194962015,5.182318233201908,-0.5467650452595438,1.7811937758736072
2015-01-01,3875117.0,1678486.0,550741.0,604178.0,1106708.0,400279.0,0.88,-144567.0,7259078.0,15553475.0,43.314459924693885,14.212241849729956,15.591219568338193,8.323068025994486,3.8845209832529384,0.1542749927245637,-0.2694455830803143
2016-01-01,2087067.0,1147448.0,169409.0,269565.0,978039.0,196756.0,0.32,-668472.0,7389743.0,14924123.0,54.97897288395629,8.117084885152225,12.915972510705215,3.64782645350454,1.8062367885871753,-0.4614183262079571,-0.5538318177755562
2017-01-01,2311461.0,1203449.0,200178.0,286535.0,997075.0,170253.0,0.33,27454.0,7443245.0,14980838.0,52.06443024563252,8.660236967009178,12.396272314350101,3.8495978568487264,1.9126767140796797,0.10751643334880967,0.06295327657522298
2018-01-01,1563080.0,763479.0,53717.0,173298.0,757029.0,66563.0,0.03,-268216.0,7353974.0,14432826.0,48.84452491235253,3.4366123295032884,11.08695652173913,2.3565217935227945,1.2007211893221743,-0.32376968506066073,-0.3951943043607238
2019-01-01,1626127.0,758218.0,218307.0,314026.0,539594.0,237489.0,0.51,13442.0,8692617.0,15717268.0,46.62723145240194,13.424966192677449,19.311283805016462,3.6125599459863467,1.9979680947095895,0.04033510760805581,0.8120578425602143
