,營業收入合計,營業毛利（毛損）,營業利益（損失）,繼續營業單位稅前淨利（淨損）,營業費用合計,本期淨利（淨損）,基本每股盈餘合計,本期現金及約當現金增加（減少）數,股東權益總額,資產總額,營業毛利率(%),營業利益率(%),純益率(%),股東權益率(%),總資產報酬率(%),營收成長率,淨利成長率
2010-01-01,5404066.0,2421113.0,548102.0,774980.0,1873011.0,747507.0,2.08,600693.0,6244021.0,7806023.0,44.801691911238684,10.142400185341927,14.340683477959004,12.41155338843351,9.92797484711485,,
2011-01-01,6617077.0,2897851.0,911047.0,933963.0,1986804.0,841012.0,2.3,164330.0,6515783.0,8150413.0,43.79352091565505,13.768118460764473,14.114434515421234,14.333856729114522,11.459088024128349,0.22446265460118364,0.20514464889416506
2012-01-01,5677152.0,2552228.0,708917.0,594500.0,1843311.0,115145.0,0.29,349525.0,6313051.0,7521104.0,44.95613293426,12.487194283330796,10.471799944761036,9.416999799304646,7.904424669569786,-0.14204534721297635,-0.3634651479769542
2013-01-01,8306454.0,3352651.0,1197146.0,1186229.0,2155505.0,1059035.0,2.64,393013.0,6896981.0,8854763.0,40.362000439658125,14.412238965026472,14.280811041631003,17.19924993268794,13.396507619684456,0.4631375027478566,0.9953389402859545
2014-01-01,6946007.0,3208954.0,1005392.0,992891.0,2203562.0,814339.0,2.02,1069574.0,6947998.0,8640171.0,46.19854255833604,14.474387946916838,14.29441404248513,14.290317872860642,11.491566544226961,-0.1637819218646127,-0.16298539320822536
2015-01-01,5741781.0,2971641.0,737903.0,803792.0,2233738.0,675163.0,1.65,-307558.0,6954145.0,8346780.0,51.75469074839323,12.851465425100677,13.999001355154435,11.558459019764472,9.629965088333465,-0.17336953446778847,-0.19045292987850626
2016-01-01,6577815.0,3138866.0,527235.0,568110.0,2611631.0,458000.0,1.26,-1791300.0,5096099.0,6940909.0,47.71897659025071,8.015351602317791,8.636758558883155,11.147938844987117,8.184950991289469,0.1456053444044627,-0.293212671935028
2017-01-01,6422145.0,2817129.0,350891.0,326978.0,2466238.0,280756.0,1.14,-689667.0,4864012.0,6287647.0,43.86585790261665,5.46376638957856,5.091414161467858,6.722392954622645,5.200323745910036,-0.023665913377010406,-0.42444596997060424
2018-01-01,5342609.0,2648187.0,314694.0,330790.0,2333493.0,835913.0,3.4,1328014.0,5530190.0,6936101.0,49.56729942243574,5.890268219141621,6.191544243645755,5.981530471828274,4.769105870863184,-0.16809586205232052,0.01165827670363151
2019-01-01,4904658.0,2604877.0,283008.0,316009.0,2321869.0,261151.0,1.06,-772188.0,4811361.0,6814719.0,53.11026783111075,5.770188257774548,6.443038434076341,6.567975256897165,4.6371537843306525,-0.08197324565582098,-0.044683938450376326
