,營業收入合計,營業毛利（毛損）,營業利益（損失）,繼續營業單位稅前淨利（淨損）,營業費用合計,本期淨利（淨損）,基本每股盈餘合計,本期現金及約當現金增加（減少）數,股東權益總額,資產總額,營業毛利率(%),營業利益率(%),純益率(%),股東權益率(%),總資產報酬率(%),營收成長率,淨利成長率
2010-01-01,11143818.0,1365937.0,196964.0,335279.0,1168973.0,233544.0,1.03,796928.0,3504126.0,8728609.0,12.25735201346612,1.7674732304493845,3.0086546639580796,9.568120552742682,3.8411504055228045,,
2011-01-01,13808811.0,1348077.0,42847.0,267278.0,1305230.0,194297.0,0.76,1538173.0,3567710.0,10869173.0,9.7624408068153,0.3102873954897348,1.9355612876445338,7.491584237508094,2.459046332227852,0.23914541676829248,-0.20281914465266238
2012-01-01,11508306.0,917434.0,-263165.0,-116784.0,1180599.0,-130085.0,-0.48,875185.0,3451586.0,11158049.0,7.971929144046048,-2.2867396817568113,-1.0147801075153893,-3.3834880544769854,-1.0466345863869213,-0.16659689237545505,-1.4369383189039127
2013-01-01,11638493.0,1002289.0,-57213.0,174841.0,1059502.0,164313.0,0.61,-635856.0,3564413.0,10885225.0,8.611845193359656,-0.49158426267043337,1.5022649410022415,4.90518354635111,1.6062231143591426,0.011312438164226668,-2.497131456363886
2014-01-01,8859867.0,847598.0,-56864.0,125816.0,927766.0,104430.0,0.39,212931.0,3531498.0,9688251.0,9.566712457421765,-0.6418155035510127,1.4200664637516567,3.562680766065845,1.298645132129628,-0.23874448349971078,-0.2803976184075817
2015-01-01,5134566.0,433849.0,-398983.0,-246816.0,840091.0,-242243.0,-0.9,374769.0,3237243.0,8520702.0,8.44957490078032,-7.770530167496142,-4.8069496039197865,-7.624265462926323,-2.896662739760175,-0.42046917860053656,-2.961721879570166
2016-01-01,4261128.0,509694.0,-223857.0,-155019.0,741920.0,-151358.0,-0.56,-348956.0,3019073.0,6729449.0,11.961480622032477,-5.253468095771824,-3.6379803657623047,-5.134655571428713,-2.303591274709118,-0.17010941138939495,-0.3719248346946713
2017-01-01,3646298.0,486110.0,-169138.0,202088.0,662906.0,160986.0,0.6,56090.0,3266947.0,4634110.0,13.331603725202932,-4.638622515219546,5.542278771510173,6.185836501173726,4.360880514273506,-0.14428808522062697,-2.3036337481211984
2018-01-01,3339858.0,391649.0,-207317.0,-205428.0,598966.0,-205429.0,-0.77,-207369.0,2894754.0,4419541.0,11.726516516570465,-6.207359714095629,-6.150800423251527,-7.096561573107767,-4.648175002788752,-0.08404140308883146,-2.0165274533866437
2019-01-01,3202178.0,266428.0,-318365.0,-219584.0,584793.0,-220698.0,-0.82,-870830.0,2668511.0,4548171.0,8.320212055669609,-9.942139381383546,-6.857332727912064,-8.228708819262877,-4.827962712923503,-0.04122330949399644,0.06890978834433481
