,營業收入合計,營業毛利（毛損）,營業利益（損失）,繼續營業單位稅前淨利（淨損）,營業費用合計,本期淨利（淨損）,基本每股盈餘合計,本期現金及約當現金增加（減少）數,股東權益總額,資產總額,營業毛利率(%),營業利益率(%),純益率(%),股東權益率(%),總資產報酬率(%),營收成長率,淨利成長率
2010-01-01,2553963.0,1372197.0,1236490.0,1144068.0,135707.0,1151777.0,2.07,-29610.0,10374459.0,18639953.0,53.72814719712071,48.414561996395406,44.795793830999116,11.02773648245176,6.137719338670006,,
2011-01-01,2535289.0,1229643.0,972444.0,1118912.0,257199.0,1088106.0,1.78,16922.0,11306875.0,20841008.0,48.5010979024482,38.356337285414014,44.13350903979783,9.89585539771157,5.368799820047092,-0.007311773898055707,-0.021988203498393477
2012-01-01,551838.0,278492.0,113697.0,904446.0,164795.0,891796.0,1.46,44502.0,11006714.0,20762397.0,50.46626002558722,20.603329237928524,163.89701325388972,8.217220870824844,4.356173326230108,-0.782337240448722,-0.1916736973059544
2013-01-01,85404.0,44144.0,-89157.0,316151.0,133301.0,295326.0,0.5,-3650.0,10542065.0,21719135.0,51.68844550606529,-104.394407756077,370.1828954147347,2.9989475496499023,1.4556334771159165,-0.8452371891750841,-0.6504478984925579
2014-01-01,829887.0,639193.0,-322669.0,-99074.0,961862.0,-145411.0,-0.25,36701.0,9496257.0,23681845.0,77.02169090490632,-38.88107658030551,-11.938251834285872,-1.0432952688622477,-0.41835422873513445,8.717191232260785,-1.3133755705343333
2015-01-01,973136.0,353267.0,-45839.0,-162541.0,399106.0,-237181.0,-0.4,21060.0,8711109.0,24999545.0,36.30191463474787,-4.7104412949474685,-16.702804130152415,-1.8659047889310074,-0.6501758332001643,0.17261265690389171,0.6406019742818498
2016-01-01,1504011.0,908763.0,608347.0,432987.0,300416.0,401312.0,0.68,-9213.0,8945954.0,27054731.0,60.422629887680344,40.448307891365154,28.78881869879941,4.840031594170951,1.6004114030924943,0.5455301211752519,-3.663863271420749
2017-01-01,3232064.0,1519716.0,1173467.0,984717.0,346249.0,862485.0,1.46,171183.0,9562194.0,29778628.0,47.01998475277717,36.30704713768044,30.467125650977206,10.298023654404,3.3067910314739817,1.1489630062546086,1.274241489929259
2018-01-01,6508747.0,2977034.0,2548445.0,2734130.0,428589.0,2606326.0,4.39,519402.0,12243767.0,32028010.0,45.73897249347685,39.15415670635224,42.00700995137774,22.330790842393522,8.53668398380043,1.013808531,1.776564231
2019-01-01,7995306.0,3544092.0,3031475.0,3091646.0,512617.0,3004988.0,4.07,-230407.0,14127798.0,31272036.0,44.32715896052009,37.915684527896744,38.66826360366945,21.883424437410557,9.886295858702644,0.2283940365173205,0.1307604247054821
