,營業收入合計,營業毛利（毛損）,營業利益（損失）,繼續營業單位稅前淨利（淨損）,營業費用合計,本期淨利（淨損）,基本每股盈餘合計,本期現金及約當現金增加（減少）數,股東權益總額,資產總額,營業毛利率(%),營業利益率(%),純益率(%),股東權益率(%),總資產報酬率(%),營收成長率,淨利成長率
2010-01-01,3629802.0,529269.0,188891.0,166664.0,340378.0,98334.0,0.26,-7742.0,4352058.0,9353816.0,14.581208561789321,5.203892664117768,4.591545213760971,3.8295445511066255,1.781775480723589,,
2011-01-01,3478436.0,136815.0,-183725.0,-216886.0,320540.0,-187827.0,-0.47,27840.0,4112974.0,9040816.0,3.933233211707791,-5.2818278099697675,-6.235158559766515,-5.273215925994183,-2.398964872197377,-0.04170089718392356,-2.3013368213891425
2012-01-01,4147198.0,173709.0,-125026.0,-172129.0,298735.0,-141537.0,-0.35,-26664.0,4117161.0,9035938.0,4.188587089403496,-3.014710172989088,-4.150489077203452,-4.180769224229997,-1.9049378160850596,0.19225939473947484,-0.20636186752487484
2013-01-01,4190014.0,365059.0,52559.0,205344.0,312500.0,174181.0,0.43,-26290.0,4201497.0,8660870.0,8.712596187029446,1.2543872168446215,4.900795080875625,4.887400847840662,2.3709396400130704,0.01032407905289312,-2.192965740810671
2014-01-01,4869590.0,542402.0,271131.0,211708.0,271271.0,162817.0,0.44,115540.0,4403404.0,8583007.0,11.138555812707025,5.567840413669323,4.347552874061266,4.807825945563931,2.4665947493693063,0.16218943421191434,0.0309918965248559
2015-01-01,5099198.0,739024.0,440566.0,438060.0,298458.0,367067.0,0.94,44534.0,4615114.0,8363279.0,14.492945753430245,8.639907687444182,8.590762704252707,9.491856539188415,5.2378977193036365,0.047151402890181826,1.0691707446105014
2016-01-01,5021353.0,906266.0,624343.0,616324.0,281937.0,462763.0,1.16,-40978.0,4845664.0,7855502.0,18.048243172706638,12.43376038290875,12.27406238916085,12.719082462176495,7.845762116794064,-0.015266126163369198,0.4069396886271286
2017-01-01,4251061.0,662493.0,426326.0,401330.0,236273.0,315077.0,0.78,-7039.0,4801836.0,7752644.0,15.584180043523252,10.028696365448532,9.440701980046864,8.357844791034095,5.176685528188835,-0.1534032759696441,-0.34883275679674974
2018-01-01,3434454.0,128501.0,-100344.0,-119011.0,221218.0,-103078.0,-0.25,38803.0,4428542.0,7236852.0,3.7415263095676927,-2.9216871153318693,-3.4652087347799676,-2.6873630192510314,-1.6445133878653313,-0.1920948676106976,-1.2965414995141156
2019-01-01,3330601.0,46767.0,-155142.0,-191662.0,218012.0,-201614.0,-0.44,-53091.0,4226998.0,7293497.0,1.4041609907641295,-4.658078226722444,-5.7545770267888585,-4.534234461431021,-2.627847793726384,-0.030238576495710823,0.610456176319836
