,營業收入合計,營業毛利（毛損）,營業利益（損失）,繼續營業單位稅前淨利（淨損）,營業費用合計,本期淨利（淨損）,基本每股盈餘合計,本期現金及約當現金增加（減少）數,股東權益總額,資產總額,營業毛利率(%),營業利益率(%),純益率(%),股東權益率(%),總資產報酬率(%),營收成長率,淨利成長率
2010-01-01,3968400.0,1037918.0,220003.0,177336.0,817915.0,144344.0,1.08,123375.0,1869621.0,3682624.0,26.15457111178309,5.543871585525652,4.468702751738736,9.485130943651146,4.815479397299318,,
2011-01-01,6987966.0,1304733.0,391503.0,268079.0,913230.0,208367.0,1.34,506278.0,2265838.0,5320316.0,18.67114121619939,5.60253155209971,3.8362951393867686,11.83134010463237,5.038779651434238,0.7609026307831872,0.5117009518653854
2012-01-01,5927435.0,1173505.0,209271.0,248459.0,964234.0,196949.0,1.24,68503.0,2115085.0,5306279.0,19.79785522742974,3.5305490486188376,4.1916781879514495,11.746998347584139,4.682358390879937,-0.15176533486281985,-0.07318738133162239
2013-01-01,7152784.0,1515478.0,352357.0,400877.0,1163121.0,307019.0,1.61,438041.0,3040831.0,5741663.0,21.187246811870736,4.926151831231029,5.604489105221128,13.18313974041964,6.981897056654144,0.20672499993673488,0.6134533263033337
2014-01-01,6842343.0,1711385.0,215228.0,248435.0,1504157.0,146268.0,0.35,330364.0,3025324.0,6600776.0,25.011680940286098,3.145530704906199,3.6308469189574386,8.211847722756307,3.7637241439491356,-0.043401422439151016,-0.38027125527281436
2015-01-01,6122613.0,1544276.0,259446.0,310102.0,1290868.0,234105.0,0.64,336736.0,3481512.0,7099789.0,25.222498955919637,4.2375044772550545,5.064863645636267,8.907107027061805,4.367763605369118,-0.10518765282593989,0.24822186889930964
2016-01-01,8062949.0,1756805.0,416361.0,379700.0,1340444.0,289254.0,1.01,295112.0,3475272.0,7168188.0,21.7886160510255,5.16387986579104,4.709195109630484,10.925763508582925,5.297015089447989,0.3169130565658813,0.22443583079115914
2017-01-01,8762719.0,2227359.0,754070.0,657522.0,1473289.0,522894.0,1.99,205136.0,3915915.0,8106701.0,25.418582976356994,8.605433998282953,7.503629866483223,16.791018191150727,8.110845583178657,0.08678834505836508,0.7316881748749013
2018-01-01,8548383.0,2054772.0,561443.0,526873.0,1493329.0,412362.0,1.42,657972.0,4143447.0,7802625.0,24.036966991301163,6.567826921184977,6.163422953791378,12.715813669150346,6.752509572099133,-0.024459987818849394,-0.1986990549365648
2019-01-01,10057776.0,1847373.0,362263.0,368632.0,1485110.0,295935.0,0.81,-1038319.0,3880969.0,9961129.0,18.3676093005054,3.6018201240512813,3.6651442625089286,9.498452577178535,3.700705010446105,0.1765705865074132,-0.30033993011598625
