,營業收入合計,營業毛利（毛損）,營業利益（損失）,繼續營業單位稅前淨利（淨損）,營業費用合計,本期淨利（淨損）,基本每股盈餘合計,本期現金及約當現金增加（減少）數,股東權益總額,資產總額,營業毛利率(%),營業利益率(%),純益率(%),股東權益率(%),總資產報酬率(%),營收成長率,淨利成長率
2010-01-01,12019295.0,1367257.0,539300.0,839445.0,827957.0,665810.0,2.05,1314154.0,5066395.0,7854768.0,11.375517449234751,4.486952021728396,6.984145076728709,16.56888181833434,10.687075671744855,,
2011-01-01,12560915.0,1159922.0,402855.0,481117.0,757067.0,368739.0,1.13,-628027.0,4902827.0,7451430.0,9.234375043537831,3.2072106212007645,3.8302703266441975,9.813052755073755,6.456706967655873,0.04506254318576919,-0.4268629868544097
2012-01-01,13713652.0,1570146.0,762966.0,817487.0,807180.0,655627.0,2.01,231157.0,5381080.0,8973961.0,11.449510312789037,5.563550832411381,5.961118161668387,15.191875980286484,9.109544826415002,0.09177173796654148,0.6991438672921555
2013-01-01,9719472.0,692130.0,35181.0,148599.0,656949.0,69766.0,0.21,-2347115.0,5007673.0,7390248.0,7.121065835675024,0.3619641066922154,1.5288793465324042,2.9674261877722445,2.0107444296862567,-0.2912557501094529,-0.8182246323183121
2014-01-01,12910859.0,815766.0,131408.0,222020.0,684358.0,158176.0,0.49,-172977.0,5132327.0,8516870.0,6.318448679518536,1.0178098916578673,1.7196377096210254,4.325912982551579,2.606826216673496,0.32834983217195335,0.4940881163399484
2015-01-01,16078996.0,1192859.0,449906.0,442514.0,742953.0,341383.0,1.05,155104.0,5477203.0,9460134.0,7.418740573105436,2.7980975926606364,2.7521245729521917,8.079196626453319,4.67767158477882,0.2453854542133873,0.9931267453382577
2016-01-01,14408718.0,1318225.0,564069.0,663149.0,754156.0,459043.0,1.41,1303190.0,5748756.0,8672305.0,9.14880144090543,3.9147757628402475,4.602415010134837,11.535521772014675,7.646744435302956,-0.10387949595857848,0.4985943947536122
2017-01-01,10227632.0,831963.0,211000.0,407270.0,620963.0,333939.0,1.02,-1292509.0,5723865.0,8605604.0,8.134463578666109,2.063038638855993,3.982055670364362,7.115297093834323,4.73261377121234,-0.2901775161398814,-0.38585446106380317
2018-01-01,9237858.0,658735.0,89839.0,174496.0,568896.0,141618.0,0.43,-616861.0,5559062.0,7981169.0,7.130819720329107,0.9725089950505842,1.8889227351188989,3.1389468223236223,2.18634638609958,-0.0967745026414717,-0.5715471308959659
2019-01-01,8598958.0,550070.0,80440.0,221345.0,469630.0,166600.0,0.51,283674.0,5576309.0,7736642.0,6.3969378615408985,0.9354621804176738,2.5740909538109156,3.969381897595704,2.8609957653462574,-0.06916105443491338,0.26848179900971947
