,營業收入合計,營業毛利（毛損）,營業利益（損失）,繼續營業單位稅前淨利（淨損）,營業費用合計,本期淨利（淨損）,基本每股盈餘合計,本期現金及約當現金增加（減少）數,股東權益總額,資產總額,營業毛利率(%),營業利益率(%),純益率(%),股東權益率(%),總資產報酬率(%),營收成長率,淨利成長率
2010-01-01,220725419.0,8921631.0,3620129.0,5660483.0,5301502.0,4827886.0,3.64,-2687023.0,31923240.0,73565807.0,4.0419590278363,1.640105166138568,2.5644907712237712,17.73154291356391,7.694448318904461,,
2011-01-01,272634209.0,9848673.0,4345072.0,6461374.0,5503601.0,5449108.0,3.68,4764393.0,35659253.0,85661600.0,3.6124127768573606,1.5937369033539002,2.369979183353326,18.11976824079854,7.542906039578995,0.2351735936675241,0.14148810269371004
2012-01-01,310672790.0,11776985.0,5060386.0,8514359.0,6716599.0,7236589.0,4.67,3128374.0,42805214.0,106144228.0,3.790800282187571,1.6288475086601566,2.7406194794207757,19.890938987012188,8.021499765394685,0.139522406742435,0.3177319560824059
2013-01-01,312585403.0,11532072.0,4471864.0,6900592.0,7060208.0,5816111.0,3.69,684471.0,40957933.0,114623553.0,3.689254805030035,1.4306055103923072,2.207586129669657,16.847998652666384,6.020221690388537,0.006156358270062778,-0.18953476121925328
2014-01-01,330259753.0,11058777.0,3879280.0,6391824.0,7179497.0,5432508.0,3.32,-1524111.0,43348394.0,124454657.0,3.3485088326823766,1.174614819020954,1.9353929571914867,14.745238312635065,5.135865667124052,0.05654246753166525,-0.0737281670905916
2015-01-01,331532594.0,11525185.0,4449679.0,6217233.0,7075506.0,5255196.0,3.16,11162287.0,46208661.0,136687337.0,3.4763354217896296,1.3421543101731952,1.8753006831056858,13.45469196781097,4.548506933016041,0.0038540602917485067,-0.027314738328214294
2016-01-01,322133452.0,11591773.0,3948571.0,3737552.0,7643202.0,3418677.0,2.01,-8733531.0,43875292.0,134787518.0,3.598438140476016,1.2257562744523658,1.1602495725901822,8.518580343579252,2.7729214510797653,-0.02835058202452334,-0.3988399662679524
2017-01-01,342696453.0,12130964.0,4269232.0,5725477.0,7861732.0,5124736.0,2.92,-6424335.0,43882496.0,127831170.0,3.5398568890352653,1.2457765356561774,1.670713819731306,13.047291111243991,4.478936553580789,0.06383379581453719,0.5318788875713301
2018-01-01,364207877.0,12861364.0,4931564.0,7879338.0,7929800.0,6414239.0,3.67,-1759362.0,46761830.0,138801268.0,3.5313250514897567,1.354051988282505,2.1634177890117408,16.8499350859451,5.676704624917404,0.06277107280127003,0.37618891840802093
2019-01-01,383194939.0,14498104.0,5412248.0,7978135.0,9085856.0,6912660.0,3.96,-40297.0,49359900.0,147518369.0,3.783480031817435,1.4124006997910794,2.082004271982308,16.16319117340189,5.408231567419241,0.05213248586603192,0.012538743737100733
